id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1253462554803920902,1253462554803920902,1587683735000,2020-04-24,02:15:35,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Congressman Bill Johnson (@JohnsonLeads) is an incredible fighter for the Great State of Ohio! He’s a proud Veteran and a hard worker who Cares for our Veterans, Supports Small Business, and is Strong on the Border and Second Amendment....",['johnsonleads'],[],[],1665,9293,40576,[],[],https://twitter.com/realDonaldTrump/status/1253462554803920902,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '81207735', 'username': 'JohnsonLeads'}]",,,,
1253426762928668678,1253426762928668678,1587675202000,2020-04-23,23:53:22,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,I will be having a White House Press Conference today at 5:45 P.M. Thank you!,[],[],[],18351,13515,100355,[],[],https://twitter.com/realDonaldTrump/status/1253426762928668678,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253341575280656385,1253341575280656385,1587654892000,2020-04-23,18:14:52,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,, https://www.whitehouse.gov/articles/with-excess-national-supply-exchanges-will-allow-u-s-hospitals-to-continue-meeting-ventilator-demand/ …,[],['https://www.whitehouse.gov/articles/with-excess-national-supply-exchanges-will-allow-u-s-hospitals-to-continue-meeting-ventilator-demand/'],[],6121,9211,36848,[],[],https://twitter.com/realDonaldTrump/status/1253341575280656385,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253341461401096193,1253341461401096193,1587654865000,2020-04-23,18:14:25,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,, https://www.whitehouse.gov/briefings-statements/president-donald-j-trump-honoring-commitment-protect-american-workers-temporarily-pausing-immigration/ …,[],['https://www.whitehouse.gov/briefings-statements/president-donald-j-trump-honoring-commitment-protect-american-workers-temporarily-pausing-immigration/'],[],5758,11587,47446,[],[],https://twitter.com/realDonaldTrump/status/1253341461401096193,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253341318329315328,1253341318329315328,1587654830000,2020-04-23,18:13:50,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,, https://www.foxnews.com/politics/trump-says-thunderbirds-blue-angels-will-do-flyovers-to-honor-medical-workers …,[],['https://www.foxnews.com/politics/trump-says-thunderbirds-blue-angels-will-do-flyovers-to-honor-medical-workers'],[],10347,19546,88936,[],[],https://twitter.com/realDonaldTrump/status/1253341318329315328,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253297383414390788,1253297383414390788,1587644356000,2020-04-23,15:19:16,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,Fully signed and ready to go! https://twitter.com/realDonaldTrump/status/1252418369170501639 …,[],['https://twitter.com/realDonaldTrump/status/1252418369170501639'],[],11430,19436,89295,[],[],https://twitter.com/realDonaldTrump/status/1253297383414390788,False,https://twitter.com/realDonaldTrump/status/1252418369170501639,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253296736589807619,1253296736589807619,1587644201000,2020-04-23,15:16:41,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,Please study this closely. We saved many lives with our fast action on CoronaVirus! https://twitter.com/realDonaldTrump/status/1252046878314770432 …,[],['https://twitter.com/realDonaldTrump/status/1252046878314770432'],[],13001,25435,83568,[],[],https://twitter.com/realDonaldTrump/status/1253296736589807619,False,https://twitter.com/realDonaldTrump/status/1252046878314770432,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253296096165670914,1253296096165670914,1587644049000,2020-04-23,15:14:09,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"We did it once, we will quickly do it a second time! https://twitter.com/DonaldJTrumpJr/status/1253084269347561474 …",[],['https://twitter.com/DonaldJTrumpJr/status/1253084269347561474'],[],12607,25116,128824,[],[],https://twitter.com/realDonaldTrump/status/1253296096165670914,False,https://twitter.com/DonaldJTrumpJr/status/1253084269347561474,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253295683836219393,1253295683836219393,1587643950000,2020-04-23,15:12:30,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,Thank you to Harvard and all others! https://twitter.com/CLewandowski_/status/1253105147309445120 …,[],['https://twitter.com/CLewandowski_/status/1253105147309445120'],[],2002,8856,46526,[],[],https://twitter.com/realDonaldTrump/status/1253295683836219393,False,https://twitter.com/CLewandowski_/status/1253105147309445120,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253295028509835264,1253295028509835264,1587643794000,2020-04-23,15:09:54,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,.@foxandfriends  We now have many Ventilators to spare. Thank you to all! https://twitter.com/mike_pence/status/1253123932280041473 …,['foxandfriends'],['https://twitter.com/mike_pence/status/1253123932280041473'],[],2763,8080,37730,[],[],https://twitter.com/realDonaldTrump/status/1253295028509835264,False,https://twitter.com/Mike_Pence/status/1253123932280041473,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '15513604', 'username': 'foxandfriends'}]",,,,
1253064464053739525,1253064464053739525,1587588823000,2020-04-22,23:53:43,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,I will be having a White House Press Conference today at 5:45 P.M. Thank you!,[],[],[],20511,15910,121908,[],[],https://twitter.com/realDonaldTrump/status/1253064464053739525,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1252964659960971265,1252964659960971265,1587565028000,2020-04-22,17:17:08,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,CDC Director was totally misquoted by Fake News @CNN on Covid 19. He will be putting out a statement.,['cnn'],[],[],18860,26278,116000,[],[],https://twitter.com/realDonaldTrump/status/1252964659960971265,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '759251', 'username': 'CNN'}]",,,,
1252964030253318147,1252964030253318147,1587564878000,2020-04-22,17:14:38,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Another FALSE ad by the Do Nothing Democrats. Almost all of their ads are False or Misleading, and the Fake News loves it! https://twitter.com/nvr4get91101/status/1252933350693703683 …",[],['https://twitter.com/nvr4get91101/status/1252933350693703683'],[],7999,16594,56829,[],[],https://twitter.com/realDonaldTrump/status/1252964030253318147,False,https://twitter.com/Nvr4Get91101/status/1252933350693703683,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1252960830255173634,1252960830255173634,1587564115000,2020-04-22,17:01:55,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,Sleepy Joe thought this was OK. Not me! https://twitter.com/heshmatalavi/status/1252934810504495105 …,[],['https://twitter.com/heshmatalavi/status/1252934810504495105'],[],8722,25270,88757,[],[],https://twitter.com/realDonaldTrump/status/1252960830255173634,False,https://twitter.com/HeshmatAlavi/status/1252934810504495105,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1252932181447630848,1252932181447630848,1587557285000,2020-04-22,15:08:05,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,I have instructed the United States Navy to shoot down and destroy any and all Iranian gunboats if they harass our ships at sea.,[],[],[],69698,89160,453395,[],[],https://twitter.com/realDonaldTrump/status/1252932181447630848,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1252928613743235072,1252928613743235072,1587556434000,2020-04-22,14:53:54,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"States are safely coming back. Our Country is starting to OPEN FOR BUSINESS again. Special care is, and always will be, given to our beloved seniors (except me!). Their lives will be better than ever...WE LOVE YOU ALL!",[],[],[],40723,45690,267408,[],[],https://twitter.com/realDonaldTrump/status/1252928613743235072,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1252915913835364353,1252915913835364353,1587553406000,2020-04-22,14:03:26,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Happy Birthday to the great Cindy Adams of the New York Post. Cindy is 90, but looks 39 to me. She is going strong!",[],[],[],4808,13158,96661,[],[],https://twitter.com/realDonaldTrump/status/1252915913835364353,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1252915116363874305,1252915116363874305,1587553216000,2020-04-22,14:00:16,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"I will be signing my Executive Order prohibiting immigration into our Country today. In the meantime, even without this order, our Southern Border, aided substantially by the 170 miles of new Border Wall & 27,000 Mexican soldiers, is very tight - including for human trafficking!",[],[],[],16382,36632,175175,[],[],https://twitter.com/realDonaldTrump/status/1252915116363874305,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
