,Date,name,tweet,death
223,2020-04-08,Donald J. Trump, white house news conference at 530 pm eastern thank you,65853
224,2020-04-07,Donald J. Trump,  ,65853
225,2020-04-07,Donald J. Trump, just had a conf call w major lenders discussing our great small businesses the ppploan i ask every company big small making announcements about innovative contributions hiring new workers or looking to overcome setbacks to share your stories with americaworkstogether  ,65853
226,2020-04-07,Donald J. Trump, wisconsin get out and vote now for justice daniel kelly protect your 2nd amendment,65853
227,2020-04-07,Donald J. Trump, why didn t the ig who spent 8 years with the obama administration did she report on the failed h1n1 swine flu debacle where 17000 people died want to talk to the admirals generals vp others in charge before doing her report another fake dossier,65853
228,2020-04-07,Donald J. Trump, the who really blew it for some reason funded largely by the united states yet very china centric we will be giving that a good look fortunately i rejected their advice on keeping our borders open to china early on why did they give us such a faulty recommendation,65853
229,2020-04-07,Donald J. Trump, vote today tuesday for highly respected republican justice daniel kelly tough on crime loves your military vets farmers will save your 2nd amendment a big vote  ,65853
230,2020-04-07,Donald J. Trump, great job being done by dr nicole saphier on foxnews,65853
231,2020-04-07,Donald J. Trump,  ,65853
232,2020-04-07,Donald J. Trump,  ,65853
233,2020-04-07,Donald J. Trump,  ,65853
234,2020-04-07,Donald J. Trump, the wisconsin supreme court ruled that tomorrow s election will proceed as scheduled vote for justice daniel kelly tomorrow and be safe  ,65853
235,2020-04-07,Donald J. Trump, white house news conference at 545 pm eastern thank you,65853
236,2020-04-07,Donald J. Trump, congratulations to state representative karen whitsett of michigan so glad you are getting better  ,65853
237,2020-04-06,Donald J. Trump,  ,65853
238,2020-04-06,Donald J. Trump, joe biden wanted the date for the democrat national convention moved to a later time period now he wants a virtual convention one where he doesn t have to show up gee i wonder why also what ever happened to that phone call he told the fake news he wanted to make to me,65853
239,2020-04-06,Donald J. Trump, advertising in the failing new york times is way down washington post is not much better i can t say whether this is because they are fake news sources of information to a level that few can understand or the virus is just plain beating them up fake news is bad for america,65853
240,2020-04-06,Donald J. Trump, light at the end of the tunnel,65853
241,2020-04-06,Donald J. Trump, usa strong,65853
242,2020-04-06,Donald J. Trump, thank you gayle i only wish the public could fully understand how corrupt dishonest so much of our lamestream media is my press conferences are vital they are reaching millions of people that are not being told the truth haven t been for years witchhunts fake news  ,65853
243,2020-04-06,Donald J. Trump, for humanitarian reasons the passengers from the two coronavirus stricken cruise ships have been given medical treatment and when appropriate allowed to disembark under strict supervision very carefully done people we re dying no other countries would allow them to dock,65853
244,2020-04-06,Donald J. Trump, gayletrotter to this day the establishment media have not admitted that they were wrong and the president was right foxnews,65853
245,2020-04-06,Donald J. Trump,  ,65853
246,2020-04-06,Donald J. Trump,  ,65853
247,2020-04-06,Donald J. Trump, white house news conference at 645 pm eastern thank you,65853
248,2020-04-05,Donald J. Trump, we are learning much about the invisible enemy it is tough and smart but we are tougher and smarter,65853
249,2020-04-05,Donald J. Trump, thank you gayle  ,65853
250,2020-04-05,Donald J. Trump, i agree  ,65853
251,2020-04-05,Donald J. Trump, a very biased journalist  ,65853
252,2020-04-05,Donald J. Trump, a great wonderful woman  ,65853
253,2020-04-05,Donald J. Trump, corrected fake news  ,65853
254,2020-04-05,Donald J. Trump, he wants to raise taxes all over our country  ,65853
255,2020-04-05,Donald J. Trump, disgraceful  ,65853
256,2020-04-05,Donald J. Trump, palm sunday is the beginning of a holy week for many people of faith and a great day to lift our voices in prayer i will be tuning into pastor greglaurie at harvestorg church in riverside california tomorrow at 1100 am eastern harvestorg,65853
257,2020-04-04,Donald J. Trump, we will get through this together and bats will be swinging before you know it in the meantime take care of mom and dad and know that this will not be forever littleleagueceo,65853
258,2020-04-04,Donald J. Trump, to all of our youth who are missing the start of their littleleague seasons hang in there we will get you back out on the fields and know that you will be playing baseball soon,65853
259,2020-04-04,Donald J. Trump, the paycheck protection program is up and running the program is open to nonprofits as well so banks be sure to sign up our great religious and veteran organizations that need help,65853
260,2020-04-04,Donald J. Trump, america owes our very hard working food supply workers so much as they produce and deliver high quality food for us during this horrible covid19 join me in thanking our farmers ranchers processors distributors and stores johnboozman,65853
261,2020-04-04,Donald J. Trump,  ,65853
262,2020-04-04,Donald J. Trump, i will be holding a news conference at 330 pm at the white house thank you,65853
263,2020-04-04,Donald J. Trump, cnn is fake news they will take a good story and make it as bad as is humanly possible they are a joke,65853
264,2020-04-04,Donald J. Trump, good idea dana  ,65853
265,2020-04-04,Donald J. Trump, great  ,65853
266,2020-04-04,Donald J. Trump, i agree with this watch  ,65853
267,2020-04-04,Donald J. Trump, i will immediately ask congress for more money to support small businesses under the ppploan if the allocated money runs out so far way ahead of schedule bankofamerica community banks are rocking sbagov ustreasury,65853
268,2020-04-04,Donald J. Trump, i fully agree  ,65853
269,2020-04-04,Donald J. Trump, thank you cory  ,65853
270,2020-04-03,Donald J. Trump, great job being done by bankofamerica and many community banks throughout the country small businesses appreciate your work,65853
271,2020-04-03,Donald J. Trump, the paycheck protection program is now available caresact small business guidance loan resources http sbagov  ,65853
272,2020-04-03,Donald J. Trump, thank you deptofdefense usacehq usnationalguard fema and cdcgov http coronavirusgov  ,65853
273,2020-04-03,Donald J. Trump, thank you usnationalguard keep up the great work  ,65853
274,2020-04-03,Donald J. Trump, great news this week regarding the keystone xl pipeline moving forward with fantastic paying construction jobs for hardworking americans promises made promises kept maga,65853
275,2020-04-03,Donald J. Trump, highly respected justice daniel kelly is running for the supreme court in the great state of wisconsin justice kelly has been doing a terrific job upholding the rule of law and defending your 2a tough on crime loves our military and our vets he has my complete endorsement,65853
276,2020-04-03,Donald J. Trump, we hit 3m hard today after seeing what they were doing with their masks p act all the way big surprise to many in government as to what they were doing will have a big price to pay,65853
277,2020-04-03,Donald J. Trump,  ,65853
278,2020-04-03,Donald J. Trump,  ,65853
279,2020-04-02,Donald J. Trump, 30 days to slow the spread  ,65853
280,2020-04-02,Donald J. Trump, could be as high as 15 million barrels good great news for everyone,65853
281,2020-04-02,Donald J. Trump, just spoke to my friend mbs crown prince of saudi arabia who spoke with president putin of russia i expect hope that they will be cutting back approximately 10 million barrels and maybe substantially more which if it happens will be great for the oil gas industry,65853
282,2020-04-02,Donald J. Trump, the states have to get the money to the people who need it mariabartiromo and fast,65853
283,2020-04-02,Donald J. Trump, have been stocked up and ready long before this crisis hit other states are thrilled with the job we have done sending many ventilators today with thousands being built 51 large cargo planes coming in with medical supplies prefer sending directly to hospitals,65853
284,2020-04-02,Donald J. Trump, massive amounts of medical supplies even hospitals and medical centers are being delivered directly to states and hospitals by the federal government some have insatiable appetites are never satisfied politics remember we are a backup for them the complainers should,65853
285,2020-04-02,Donald J. Trump, it wouldn t matter if you got ten times what was needed it would never be good enough unlike other states new york unfortunately got off to a late start you should have pushed harder stop complaining find out where all of these supplies are going cuomo working hard,65853
286,2020-04-02,Donald J. Trump, somebody please explain to cryin chuck schumer that we do have a military man in charge of distributing goods a very talented admiral in fact new york has gotten far more than any other state including hospitals a hospital ship but no matter what always complaining,65853
287,2020-04-01,Donald J. Trump, upon information and belief iran or its proxies are planning a sneak attack on us troops andor assets in iraq if this happens iran will pay a very heavy price indeed,65853
288,2020-04-01,Donald J. Trump, congress must pass the old and very strongly proven deductibility by businesses on restaurants and entertainment this will bring restaurants and everything related back and stronger than ever move quickly they will all be saved,65853
289,2020-04-01,Donald J. Trump,  ,65853
290,2020-04-01,Donald J. Trump,  ,65853
291,2020-04-01,Donald J. Trump, 30 days to slow the spread covid19 http coronavirusgov  ,65853
