,Date,name,tweet,death
215,2020-02-12,Donald J. Trump, augustpfluger is a great veteran and strong leader for texas where he is running for congress he will protect your 2a fight for our farmers oilgas workers and he supports our maga kag agenda august has my complete and total endorsement  ,5
216,2020-02-12,Donald J. Trump, bethvanduyne did great things as mayor of irving texas with my administration she is a strong conservative who supports border security loves our military vets and supports your 2a beth has my full endorsement for congress  ,5
217,2020-02-12,Donald J. Trump, jayobernolte of california is running for congress in 2020 jay will help me to continue securing the southern border he loves our great law enforcement officers military vets and he will protect your 2a jay has my complete and total endorsement  ,5
218,2020-02-12,Donald J. Trump, ending surprise medical billing moving ahead in congress thanks to ways means and educationlabor committees for your work on bills to protect patients and end medical bill ripoffs work with energy commerce help committees to send bipartisan bill to my desk,5
219,2020-02-12,Donald J. Trump, if my hands were tied iran would have a field day sends a very bad signal the democrats are only doing this as an attempt to embarrass the republican party don t let it happen,5
220,2020-02-12,Donald J. Trump, it is very important for our country s security that the united states senate not vote for the iran war powers resolution we are doing very well with iran and this is not the time to show weakness americans overwhelmingly support our attack on terrorist soleimani,5
221,2020-02-12,Donald J. Trump,  ,5
222,2020-02-12,Donald J. Trump, dagenmcdowell every democrat is running to raise taxes she pocahontas lied about her ethnicity that was her problem mariabartiromo so true dagen,5
223,2020-02-12,Donald J. Trump, two months in jail for a swamp creature yet 9 years recommended for roger stone who was not even working for the trump campaign gee that sounds very fair rogue prosecutors maybe the swamp foxandfriends tuckercarlson,5
224,2020-02-12,Donald J. Trump, congratulations to attorney general bill barr for taking charge of a case that was totally out of control and perhaps should not have even been brought evidence now clearly shows that the mueller scam was improperly brought tainted even bob mueller lied to congress,5
225,2020-02-12,Donald J. Trump, fake news cnn and msdnc have not surprisingly refused to talk about my record setting number of voters in new hampshire and in iowa that s why they are poorly rated fake news i will win both states in november,5
226,2020-02-12,Donald J. Trump, the fake news media is looking hard for the big democrat story but there is nothing too fabulous wouldn t a big story be that i got more new hampshire primary votes than any incumbent president in either party in the history of that great state not an insignificant fact,5
227,2020-02-12,Donald J. Trump, thank you brad  ,5
228,2020-02-12,Donald J. Trump, prosecutorial misconduct  ,5
229,2020-02-12,Donald J. Trump, bootedgeedge buttigieg is doing pretty well tonight giving crazy bernie a run for his money very interesting,5
230,2020-02-12,Donald J. Trump, a very bad night for mini mike,5
231,2020-02-12,Donald J. Trump, a lot of democrat dropouts tonight very low political iq  ,5
232,2020-02-12,Donald J. Trump, who are the four prosecutors mueller people who cut and ran after being exposed for recommending a ridiculous 9 year prison sentence to a man that got caught up in an investigation that was illegal the mueller scam and shouldn t ever even have started 13 angry democrats,5
233,2020-02-12,Donald J. Trump, impeachment king steyer how did that work out spent 200 million dollars and got less than 1 of the vote in iowa and only 3 of the vote in new hampshire could it be that something is just plain missing not easy to do what i did is it,5
234,2020-02-12,Donald J. Trump, elizabeth warren sometimes referred to as pocahontas is having a really bad night i think she is sending signals that she wants out calling for unity is her way of getting there going home and having a nice cold beer with her husband,5
235,2020-02-12,Donald J. Trump, whatever happened to hillary campaign manager podesta s brother wasn t he caught forced to leave his firm with big bad things to happen why did nothing ever happen to him only to the other side,5
236,2020-02-12,Donald J. Trump, and a swamp creature with pull was just sentenced to two months in jail for a similar thing that they want stone to serve 9 years for a phony mueller witch hunt disgrace caught  ,5
237,2020-02-12,Donald J. Trump, is this the judge that put paul manafort in solitary confinement something that not even mobster al capone had to endure how did she treat crooked hillary clinton just asking  ,5
238,2020-02-12,Donald J. Trump, all starting to unravel with the ridiculous 9 year sentence recommendation  ,5
239,2020-02-11,Donald J. Trump, when jerome powell started his testimony today the dow was up 125 heading higher as he spoke it drifted steadily downward as usual and is now at 15 germany other countries get paid to borrow money we are more prime but fed rate is too high dollar tough on exports,5
240,2020-02-11,Donald J. Trump, new stock market record congratulations spend your money wisely keep america great,5
241,2020-02-11,Donald J. Trump, great being in new hampshire last night i would say that was the biggest political rally in new hampshire history incredible evening,5
242,2020-02-11,Donald J. Trump, best usa economy in history,5
243,2020-02-11,Donald J. Trump, this is a horrible and very unfair situation the real crimes were on the other side as nothing happens to them can not allow this miscarriage of justice  ,5
244,2020-02-11,Donald J. Trump, just returned to white house from dover very sad  ,5
245,2020-02-11,Donald J. Trump, nice conflict brown dropped out of presidential race fast polled at zero  ,5
246,2020-02-11,Donald J. Trump, disgraceful  ,5
247,2020-02-11,Donald J. Trump, should never happen to another president  ,5
248,2020-02-11,Donald J. Trump, tough guys for trump  ,5
249,2020-02-11,Donald J. Trump, thank you new hampshire   t3s,5
250,2020-02-10,Donald J. Trump, a lot of people feel defeated trump always wins it seems like nothing can stop him danny villazon nytimes danaperino foxnews but isn t that what you want from your president,5
251,2020-02-10,Donald J. Trump, wall street journal editorial she crazy nancy aimed at trump and hit uncle joe,5
252,2020-02-10,Donald J. Trump, meeting with us governors in a short while all states are doing well thank you mr president,5
253,2020-02-10,Donald J. Trump, thank you to mirandadevine of the new york post for your interesting and correct column today trump has gained 20 points since impeachment began in october he gets 67 on economy nonwhite approval of trump is also at a high 28 up 10 points in a year nice one nancy,5
254,2020-02-10,Donald J. Trump, hope the fake news which never discusses it is talking about the big crowds forming for my new hampshire rally tonight they won t,5
255,2020-02-10,Donald J. Trump, because of how badly they did with the impeachment hoax aoc will primary cryin chuck schumer and win and jerry nadler has a good chance of losing to his far left primary opponent it is all getting quite interesting pelosi will lose the house again my poll numbers great,5
256,2020-02-10,Donald J. Trump, 95 approval rating in the republican party a record 53 overall plus add 9 points corrupt democrat politicians have brought me to highest polling numbers ever with the impeachment hoax thank you nancy,5
257,2020-02-10,Donald J. Trump, will be in manchester new hampshire tonight for a big rally want to shake up the dems a little bit they have a really boring deal going on still waiting for the iowa results votes were fried big crowds in manchester,5
258,2020-02-09,Donald J. Trump, make america great again and then keep america great,5
259,2020-02-09,Donald J. Trump, drain the swamp,5
260,2020-02-09,Donald J. Trump, this is the biggest political crime in american history by far simply put the party in power illegally spied on my campaign both before and after the election in order to change or nullify the results of the election it continued on with the impeachment hoax terrible,5
261,2020-02-09,Donald J. Trump, fbi director christopher wray just admitted that the fisa warrants and survailence of my campaign were illegal so was the fake dossier therefore the whole scam investigation the mueller report and everything else for three years was a fixed hoax who pays the price,5
262,2020-02-09,Donald J. Trump, so good to see that republicans will be winning the great state of alabama senate seat back now that lightweight senator dougjones cast a partisan vote for the impeachment hoax thought his boss cryin chuck would have forced him to vote against the hoax a do nothing stiff,5
263,2020-02-09,Donald J. Trump, larrysabato is much better at giving you the answer after everything is finished and the final result is in than he is at telling you what is going to happen because in fact he doesn t have a clue  ,5
264,2020-02-09,Donald J. Trump, sabato got it all wrong last time never came close to understanding the trump voter actually it s simple make america great again and then keep america great  ,5
265,2020-02-09,Donald J. Trump, it s all turning and fast mvp heckler  ,5
266,2020-02-09,Donald J. Trump, they conservatives thought the merits of the impeachment case were weak and therefore his romney s judgement is questioned mzhemingway howardkurtz foxnews,5
267,2020-02-09,Donald J. Trump, they are really mad at senator joe munchkin in west virginia he couldn t understand the transcripts romney could but didn t want to,5
268,2020-02-09,Donald J. Trump, romney hurt some very good republican senators and he was wrong about the impeachment hoax no clue  ,5
269,2020-02-09,Donald J. Trump, yes  ,5
270,2020-02-09,Donald J. Trump, this is so true  ,5
271,2020-02-09,Donald J. Trump, this will never get old  ,5
272,2020-02-09,Donald J. Trump, deface the nation will tell lindseygrahamsc that he must start up judiciary and not stop until the job is done clean up dc now last chance  ,5
273,2020-02-09,Donald J. Trump, i grew up in new york city and over many years got to watch how great nyc s finest are now because of weak leadership at governor mayor stand away water thrown at them regulations and lack of support our wonderful nyc police are under assault stop this now,5
274,2020-02-09,Donald J. Trump, the dems are crazed they will do anything honesty truth don t matter to them they are badly wounded iowa vote count was a disaster for them  ,5
275,2020-02-09,Donald J. Trump, leading also in new hampshire and most states the fake news hates to report this but you will see on november 3rd  ,5
276,2020-02-09,Donald J. Trump, the feeling of many about mittromney  ,5
277,2020-02-09,Donald J. Trump, thank you to everyone for all of the great reviews i have gotten on my state of the union speech it was an immense honor for me to have presented it to you and the citizens of our very strong and wonderful country,5
278,2020-02-09,Donald J. Trump, but just like the people of west virginia will no longer look at weak pathetic joe manchin the same i got the pension bill approved manchin couldn t do it the wonderful people of utah will never look at grandstander mitt romney with anything but contempt disgust,5
279,2020-02-09,Donald J. Trump, can t say i mind the fact that the great people of west virginia are furious at their puppet democrat senator joe manchin they will never forget his phony vote on the impeachment hoax all he had to do is read the transcripts sadly which he wouldn t understand anyway,5
280,2020-02-09,Donald J. Trump, law enforcement has been notified be careful tough guys who you play with  ,5
281,2020-02-09,Donald J. Trump, great lineup on foxnews tonight with jessebwatters judgejeanine and greggutfeld all starts at 800 pm will be discussing and explaining the impeachment hoax,5
282,2020-02-09,Donald J. Trump, a great coach and a fantastic guy his endorsement of me in indiana was a very big deal  ,5
283,2020-02-08,Donald J. Trump, pete rose played major league baseball for 24 seasons from 19631986 and had more hits 4256 than any other player by a wide margin he gambled but only on his own team winning and paid a decades long price get pete rose into the baseball hall of fame it s time,5
284,2020-02-08,Donald J. Trump, total and complete endorsement for debbie lesko repdlesko love arizona  ,5
285,2020-02-08,Donald J. Trump, governor cuomo wanted to see me this weekend he just canceled very hard to work with new york so stupid all they do is sue me all the time  ,5
286,2020-02-08,Donald J. Trump, we will not be touching your social security or medicare in fiscal 2021 budget only the democrats will destroy them by destroying our country s greatest ever economy,5
287,2020-02-08,Donald J. Trump, the worst weeks ever she could have had a much better week if crazy nancy who is the most overrated person in politics going to lose the house a second time didn t bring the phony corrupt impeachment hoax dems can t do anything right just look at the iowa vote count,5
288,2020-02-08,Donald J. Trump, repdebdingell who called me tears flowing to thank me for rolling out the maximum red carpet for the funeral of her husband then voted against me on the partisan impeachmen hoax said everybody dems wants to get out of town this has been in my whole career one of,5
289,2020-02-08,Donald J. Trump, the only way to stop the crazed radical left do nothing democrats is for the republican senate to run an offense here leesmithdc ingrahamangle foxnews so true although the dems hoaxes witch hunts have driven up republican polls and mine mightily,5
290,2020-02-08,Donald J. Trump, crazy nancy pelosi s impeachment hoax has lifted republican congressional polls she lost the house once before and my polls way up which was expected but it has had a great effect on republican senate races including north carolina kentucky colorado and arizona thanks,5
291,2020-02-08,Donald J. Trump, thank you iowa for the record vote we just received in the primary the dems were 25 down although their votes are all fried  ,5
292,2020-02-08,Donald J. Trump, was given a horrendous report by his superior the man he reported to who publicly stated that vindman had problems with judgement adhering to the chain of command and leaking information in other words out,5
293,2020-02-08,Donald J. Trump, fake news cnn msdnc keep talking about lt col vindman as though i should think only how wonderful he was actually i don t know him never spoke to him or met him i don t believe but he was very insubordinate reported contents of my perfect calls incorrectly,5
294,2020-02-08,Donald J. Trump, not good  ,5
295,2020-02-08,Donald J. Trump,  ,5
296,2020-02-08,Donald J. Trump, after years building up other countries we are finally rebuilding our country from our inner cities to our rural communities the forgotten men and women of america are forgotten no longer opportunitynow  ,5
297,2020-02-07,Donald J. Trump, always continue every republican senator except romney many highly religious people all very smart voted against the impeachment hoax sencapito was all in a great person i was told by many that manchin was just a puppet for schumer pelosi that s all he is,5
298,2020-02-07,Donald J. Trump, i was very surprised disappointed that senator joe manchin of west virginia voted against me on the democrat s totally partisan impeachment hoax no president has done more for the great people of west virginia than me pensions and that will,5
299,2020-02-07,Donald J. Trump, great to be in charlotte north carolina as we expand and grow this unprecedented economic momentum today we launched a brand new nationwide campaign to revitalize underserved cities and towns across america it s called opportunity now   t3s,5
300,2020-02-07,Donald J. Trump, another win just in nervous nancy pelosi and the democrats in congress sued me thrown out this one unanimous in the dc circuit witch hunt,5
301,2020-02-07,Donald J. Trump, jobs jobs jobs promisesmadepromiseskept  ,5
302,2020-02-07,Donald J. Trump, iowa and new hampshire will not be moved from the primary schedule as long as i am president great tradition,5
303,2020-02-07,Donald J. Trump, off to north carolina  ,5
304,2020-02-07,Donald J. Trump, the democrat party has given up on counting votes in iowa looks like it all got computer fried nobody knows who the real winner is maybe it s sleepy joe but it s not looking that way they lost millions millions of dollars all for nothing but i won iowa big,5
305,2020-02-07,Donald J. Trump,  ,5
306,2020-02-07,Donald J. Trump, i think they should blame russia russia russia again if they can t count votes properly how are they going to run us healthcare  ,5
307,2020-02-07,Donald J. Trump, welcome back james  ,5
308,2020-02-07,Donald J. Trump, very true thank you ted john i love texas  ,5
309,2020-02-07,Donald J. Trump, so do i  ,5
310,2020-02-07,Donald J. Trump, thank you charlie  ,5
311,2020-02-07,Donald J. Trump, don t worry it won t happen  ,5
312,2020-02-07,Donald J. Trump, he will be successful especially as the weather starts to warm the virus hopefully becomes weaker and then gone great discipline is taking place in china as president xi strongly leads what will be a very successful operation we are working closely with china to help,5
313,2020-02-07,Donald J. Trump, just had a long and very good conversation by phone with president xi of china he is strong sharp and powerfully focused on leading the counterattack on the coronavirus he feels they are doing very well even building hospitals in a matter of only days nothing is easy but,5
314,2020-02-07,Donald J. Trump, the senate acquitted president trump of both charges fabricated by congressional democrats led by speaker pelosi and adam schiff to carry out the most egregious and partisan attack against any president in our history a man they knew to be innocent loudobbs foxbusiness,5
315,2020-02-07,Donald J. Trump, this president has done more for african americans in this country than any president since lincoln loudobbs,5
316,2020-02-07,Donald J. Trump,  ,5
317,2020-02-07,Donald J. Trump, welcome back to earth astro_christina and congratulations on breaking the female record for the longest stay in space you re inspiring young women and making the usa proud enjoyed speaking with you and astro_jessica on the first allfemale spacewalk in history last year,5
318,2020-02-07,Donald J. Trump, nevada i hear you on yucca mountain and my administration will respect you congress and previous administrations have long failed to find lasting solutions my administration is committed to exploring innovative approaches i m confident we can get it done,5
319,2020-02-06,Donald J. Trump, so true  ,5
320,2020-02-06,Donald J. Trump,   t7s,5
321,2020-02-06,Donald J. Trump, had failed presidential candidate mittromney devoted the same energy and anger to defeating a faltering barack obama as he sanctimoniously does to me he could have won the election read the transcripts,5
322,2020-02-06,Donald J. Trump, nytimes the votes were a resounding victory for mr trump true but the impeachment hoax was just a continuation of the radical left do nothing democrats corrupt practices,5
323,2020-02-06,Donald J. Trump,  ,5
324,2020-02-06,Donald J. Trump, i will be making a public statement tomorrow at 1200pm from the whitehouse to discuss our country s victory on the impeachment hoax,5
325,2020-02-05,Donald J. Trump,  ,5
326,2020-02-05,Donald J. Trump,  ,5
327,2020-02-05,Donald J. Trump, the democrats want to run a country and they can t run a caucus brad blakeman foxnews iowa is a complete disaster for the dems they should bring in mini mike bloomberg asap,5
328,2020-02-05,Donald J. Trump, thank you jonathan and great job  ,5
329,2020-02-05,Donald J. Trump, it was a great and triumphant evening for our country thank you for all of the nice remarks and wonderful reviews of my state of the union speech it was my great honor to have done it,5
330,2020-02-05,Donald J. Trump, sotu2020  ,5
331,2020-02-05,Donald J. Trump,  ,5
332,2020-02-04,Donald J. Trump, my approval rating in the republican party 95 a record big iowa win approval rating overall 53 a new high with our great economy and other major successes would be 20 points higher without the phony witch hunts and hoaxes,5
333,2020-02-04,Donald J. Trump, market up big today on very good economic news jobs jobs jobs,5
334,2020-02-04,Donald J. Trump, the democrat party in iowa really messed up but the republican party did not i had the largest reelection vote in the history of that great state by far beating president obama s previous record by a lot also 97 plus of the vote thank you iowa,5
335,2020-02-04,Donald J. Trump, when will the democrats start blaming russia russia russia instead of their own incompetence for the voting disaster that just happened in the great state of iowa,5
336,2020-02-04,Donald J. Trump, it is not the fault of iowa it is the do nothing democrats fault as long as i am president iowa will stay where it is important tradition  ,5
337,2020-02-04,Donald J. Trump, the democrat caucus is an unmitigated disaster nothing works just like they ran the country remember the 5 billion dollar obamacare website that should have cost 2 of that the only person that can claim a very big victory in iowa last night is trump,5
338,2020-02-04,Donald J. Trump, big win for us in iowa tonight thank you,5
339,2020-02-04,Donald J. Trump, many people do not know what a great guy fantastic political talent the great rush limbaugh is there is nobody like him looking for a speedy recovery for our friend  ,5
340,2020-02-03,Donald J. Trump,  ,5
341,2020-02-03,Donald J. Trump, where s the whistleblower where s the second whistleblower where s the informer why did corrupt politician schiff make up my conversation with the ukrainian president why didn t the house do its job and sooo much more,5
342,2020-02-03,Donald J. Trump, keep america great,5
343,2020-02-03,Donald J. Trump, make america great again,5
344,2020-02-03,Donald J. Trump, republicans in iowa go out and caucus today your great trade deals with china mexico canada japan south korea and more are done great times are coming after waiting for decades for our farmers ranchers manufacturers and all nobody else could have pulled this off,5
345,2020-02-03,Donald J. Trump, i hope republicans the american people realize that the totally partisan impeachment hoax is exacty that a hoax read the transcripts listen to what the president foreign minister of ukraine said no pressure nothing will ever satisfy the do nothing radical left dems,5
346,2020-02-03,Donald J. Trump, lindseygrahamsc  ,5
347,2020-02-03,Donald J. Trump, the dnc on bernie sanders looks like they re going to do it to him again doesn t it stevedoocy foxandfriends,5
348,2020-02-03,Donald J. Trump, hope you liked this  ,5
349,2020-02-03,Donald J. Trump, great company  ,5
350,2020-02-03,Donald J. Trump, thank you mike  ,5
351,2020-02-03,Donald J. Trump, so great  ,5
352,2020-02-03,Donald J. Trump, congratulations to the kansas city chiefs on a great game and a fantastic comeback under immense pressure we are proud of you and the great state of missouri you are true champions,5
353,2020-02-03,Donald J. Trump, i promised to restore hope in america that includes the least among us together let s keep america great text trump to 88022 if you liked our super bowl ad  ,5
354,2020-02-03,Donald J. Trump, enjoy the game usa our country is doing great,5
355,2020-02-02,Donald J. Trump, my superbowl interview at 330 pm on foxnetworks enjoy,5
356,2020-02-02,Donald J. Trump, mini mike is now negotiating both to get on the democrat primary debate stage and to have the right to stand on boxes or a lift during the debates this is sometimes done but really not fair,5
357,2020-02-02,Donald J. Trump, many of the ads you are watching were paid for by mini mike bloomberg he is going nowhere just wasting his money but he is getting the dnc to rig the election against crazy bernie something they wouldn t do for corybooker and others they are doing it to bernie again 2016,5
358,2020-02-02,Donald J. Trump, mini mike is part of the fake news they are all working together in fact bloomberg isn t covering himself too boring to do or other dems only trump that sounds fair it s all the fake news media and that s why nobody believes in them any more,5
359,2020-02-02,Donald J. Trump, the radical left do nothing democrats don t want justice when pushing the impeachment hoax they only want to destabilize the republican party so they can do better in the 2020 election that includes the house senate they are playing with the people by taking it this far,5
360,2020-02-02,Donald J. Trump, correct  ,5
361,2020-02-02,Donald J. Trump, thanks for your invaluable help chuck  ,5
362,2020-02-02,Donald J. Trump, wall is moving along strong tall and quickly thank you jim for all of your help  ,5
363,2020-02-02,Donald J. Trump, thank you john  ,5
364,2020-02-02,Donald J. Trump, happy birthday to a wonderful man friend  ,5
365,2020-02-01,Donald J. Trump, getting a little exercise this morning  ,5
366,2020-02-01,Donald J. Trump, trump poll numbers are the highest since election despite constant phony witch hunts tens of thousands of people attending rallies which the fake news never mentions to see the greatest show on earth fun because usa is winning again  ,5
367,2020-02-01,Donald J. Trump, congratulations to loudobbs number one lou has shown the fake news what happens when you cover america s greatest president fairly objectively maga kag  ,5
368,2020-02-01,Donald J. Trump, no matter what you give to the democrats in the end they will never be satisfied in the house they gave us nothing,5
369,2020-02-01,Donald J. Trump, democrats 17 witnesses republicans 0 witnesses,5
