,word,count
1610,popeye,3
68,mortgage,3
170,remarkable,3
1596,comments,3
155,gotten,3
61,hospitalized,3
41,talked,3
177,innovation,3
38,grateful,3
1581,legal,3
48,antibody,3
89,guidelines,3
28,covering,3
180,israel,3
147,weekend,3
16,damage,3
1582,organizations,3
5584,lead,2
5575,assemblyman,2
5597,republican,2
3094,19701,2
5568,sbu,2
3089,29,2
3062,asks,2
5572,exposed,2
3080,standing,2
3071,fame,2
5576,brodsky,2
3063,head,2
3095,19468,2
3073,privileges,2
3128,pandemiccovid19,2
3072,afford,2
3075,repost,2
3118,90,2
758,liva,2
3106,spot,2
759,wateraid,2
5559,washington,2
4668,nydailynews,2
762,communications,2
5557,defense,2
4667,beating,2
769,ministry,2
5565,financialrelief,2
3127,usavirus,2
3123,pentagon,2
5601,assemblywoman,2
5567,graduate,2
3125,voanews,2
3126,carlababbvoa,2
776,tax,2
778,lpa,2
779,lpajournal,2
793,nygov,2
5602,returns,2
3044,cmpshare_btn_tw,2
2992,censorship,2
2989,rajioon,2
2988,ilaihi,2
2987,wa,2
2986,lilahi,2
4499,urgently,2
2977,shed,2
2976,politics,2
2974,discussion,2
834,appointment,2
2963,930pm,2
2961,mess,2
4505,gender,2
5641,treasure,2
2954,esp,2
2953,names,2
2952,criticized,2
2950,banned,2
2947,consequences,2
4498,bulk,2
4496,midmarch,2
5626,detroit,2
3014,noted,2
5606,276,2
3033,ambassador,2
5612,opportunities,2
5550,failed,2
4491,spreads,2
4492,detainees,2
3017,inperson,2
3015,ruling,2
3013,note,2
3000,hoarse,2
3010,ky,2
3009,wd,2
4493,unreal,2
3008,justin,2
3007,complete,2
3006,fischer,2
4661,golf,2
806,concern,2
749,1000,2
182,grants,2
5547,fatal,2
5432,receber,2
3356,cette,2
5416,studies,2
646,pose,2
5420,explain,2
652,fraud,2
6704,unicef_es,2
3333,partners,2
3332,protecting,2
5435,basta,2
5413,newsweek,2
657,advantage,2
4470,empty,2
3320,tech,2
3319,suspect,2
3314,feeling,2
665,une,2
5439,whatsapp,2
3305,een,2
639,advocating,2
6709,capt,2
673,elle,2
619,wasting,2
3406,condition,2
612,pathologicallylying,2
4466,bioethics,2
3401,sequester,2
5393,established,2
5394,central,2
3393,tied,2
3389,handwashing,2
3386,recommends,2
5409,lexmachina,2
621,precious,2
4681,treffen,2
6713,ycharts,2
3374,confinement,2
4680,opec,2
5401,literally,2
3369,basque,2
5406,technologies,2
671,tout,2
3290,freerice,2
3141,disney,2
3188,coronaupdate,2
3222,eyes,2
3219,confusion,2
3218,closure,2
5491,carlzimmer,2
5503,charlottealter,2
3193,strength,2
5509,rikers,2
3190,mom,2
721,ceremony,2
3227,consumer,2
724,21,2
5515,nicht,2
2944,cent,2
3169,diy,2
3167,passes,2
3157,bag,2
5543,foundation,2
745,lockdownnigeria,2
3226,goods,2
3228,illegal,2
3289,unprotected,2
3268,voi,2
3288,uninformed,2
675,ebola,2
3285,everyoneincluded,2
4677,neues,2
3283,disabilities,2
74,bigger,2
681,ignorant,2
3275,200000,2
3267,noi,2
701,undercounting,2
3259,theory,2
688,highly,2
3252,celebrities,2
3249,towers,2
3248,cell,2
5476,amazing,2
3241,courses,2
3236,urgent,2
3179,certain,2
2923,mrddmia,2
2937,cracks,2
6554,lower,2
2642,expected,2
2641,owes,2
1007,regional,2
4554,hygiene,2
1018,unfortunately,2
1025,protections,2
2615,item,2
2614,highdemand,2
1029,entitled,2
2612,dye,2
2611,hair,2
2609,ease,2
50,hoping,2
2606,postponed,2
2602,tour,2
1035,insurance,2
6557,nicely,2
6556,weight,2
2593,vital,2
6567,serious,2
2646,developments,2
993,lessons,2
2680,shifting,2
2691,mr,2
974,buhari,2
57,deliver,2
2685,3dprinting,2
2684,exception,2
2683,protolabs,2
975,announcement,2
2681,gears,2
4614,distance,2
5805,chagsameach,2
985,pa,2
987,northeast,2
5791,jamesfordtv,2
5792,taste,2
5793,helped,2
5794,carry,2
2660,messaging,2
2653,proved,2
1042,j,2
5838,tunein,2
969,fct,2
2578,jesus,2
2507,uno,2
5883,apex,2
1087,smallbusiness,2
2487,option,2
2478,clinicians,2
4602,amplify,2
1099,handling,2
2475,700,2
1100,nigeriagov,2
2472,9385,2
1102,twothirds,2
2469,cold,2
1106,brett,2
4599,engineers,2
12,cells,2
4583,near,2
2465,sister,2
1109,writing,2
1110,letter,2
2509,casos,2
2518,cruise,2
5863,louisiana,2
2558,52,2
6551,mile,2
5847,word,2
6550,goal,2
1049,rock,2
2562,scathing,2
2561,saw,2
1050,n,2
1051,roll,2
2557,majority,2
6541,solid,2
1053,alan,2
1054,merrill,2
2548,follow,2
1056,originally,2
4611,agendas,2
6544,spirometer,2
6543,incentive,2
2536,neighbors,2
2692,defiance,2
4616,harm,2
844,suffer,2
2800,salvar,2
2840,usps,2
5713,jacindaardern,2
2837,ny12,2
5715,newzealand,2
2834,totally,2
2831,guys,2
888,kindness,2
2824,forbesfrontlines,2
894,waited,2
5730,publiclytraded,2
5731,scramble,2
4641,utm_mediumnewsletter,2
5732,lease,2
5733,modifications,2
2808,syria,2
2804,missed,2
4520,norway,2
2802,questioning,2
4526,except,2
2845,igs,2
883,tonedeaf,2
2848,removal,2
4642,20business,2
2928,appellatetwitter,2
851,politico,2
3414,sorry,2
855,grave,2
4643,20today,2
2906,product,2
5670,equitable,2
870,brief,2
2889,name,2
2850,nueva,2
2883,break,2
2881,florida,2
5688,threatening,2
880,idea,2
2864,comunidades,2
2860,nychealthcommr,2
2856,eldiariony,2
5707,memorial,2
5737,minorities,2
905,robust,2
2695,adults,2
4529,laws,2
4619,fined,2
2738,stave,2
2737,smell,2
2736,tea,2
2735,garlic,2
2734,drinking,2
2731,breath,2
6582,lebanon,2
6580,significant,2
2715,journalism,2
2711,capita,2
2709,perhaps,2
2708,poor,2
2703,tomllamasabc,2
2701,todd,2
4618,stores,2
967,extends,2
968,ogun,2
2696,alone,2
4620,price,2
948,cada,2
2740,debunked,2
2768,fastest,2
5747,twice,2
2787,una,2
6607,reasons,2
5752,torres,2
5754,zealand,2
2776,documents,2
2775,photographer,2
920,primary,2
2765,comfort,2
4621,gouging,2
5757,suffered,2
4530,abortion,2
4537,disasters,2
927,stages,2
2757,newyorktough,2
2752,ambulance,2
2746,6000,2
942,mascaras,2
3413,longer,2
80,spark,2
3417,gratitude,2
4953,ardnewyork,2
4962,ignored,2
322,endorses,2
4963,breathing,2
4964,technique,2
4057,shameless,2
4051,acted,2
323,joebiden,2
325,supreme,2
4044,navigating,2
4043,counsel,2
4037,jeff,2
327,arguments,2
4031,goodfriday,2
4985,screening,2
4731,jails,2
4026,incompetence,2
4024,45,2
335,briefed,2
4019,jerome,2
321,berniesanders,2
314,payment,2
3873,machine,2
4947,und,2
4913,40,2
4914,either,2
4118,approach,2
4732,thedailyshow,2
4919,gwar,2
4921,nights,2
4922,mattryanperez,2
4923,288,2
4924,slow,2
4928,european,2
4105,respect,2
4101,type,2
4100,citing,2
4099,inhaler,2
4936,hart,2
4093,approved,2
4943,immer,2
313,launching,2
4081,60000,2
4017,invisible,2
4014,jack,2
5000,forgotten,2
5005,attend,2
3927,groceries,2
5059,pulling,2
366,birth,2
3920,debt,2
3914,concerning,2
5067,massive,2
3909,yamiche,2
3908,offended,2
3907,provides,2
3906,johntierneynyc,2
373,baby,2
4714,biglaw,2
3904,desperate,2
3901,young,2
3894,party,2
3888,kid,2
3886,visitors,2
5081,ads,2
5083,ad,2
5058,developers,2
4401,assessment,2
3936,pool,2
3975,genetically,2
5006,corps,2
3999,entre,2
344,plays,2
4730,incarcerated,2
346,role,2
4388,mentalhealth,2
3977,socially,2
349,timely,2
3974,biologically,2
3940,strongertogether,2
4391,complaining,2
5029,changed,2
3960,cidade,2
3956,valas,2
5041,postcovid19,2
3949,bodies,2
156,skin,2
3942,strain,2
308,diddy,2
4132,practical,2
4134,chance,2
4244,lgbt,2
4306,pregnant,2
4302,ca,2
4789,equality,2
4753,wonder,2
4805,request,2
4281,reporta,2
4276,anxiety,2
4812,lawcrimenews,2
4813,lawcrimenetwork,2
4816,private,2
229,doj,2
4262,mycoronastory,2
232,soldiers,2
4362,gone,2
4255,physician,2
4254,pediatric,2
4367,sur,2
4253,phd,2
235,massachusetts,2
4307,moms,2
4308,wte,2
4784,feedingamerica,2
4330,brooklyn,2
183,awarded,2
4762,accountability,2
4765,france,2
4335,existence,2
4334,speaking,2
4767,keeplock,2
4768,solitary,2
4769,lawbartley,2
187,selected,2
4314,answered,2
4771,bcbefore,2
4772,covid19i,2
4757,late,2
4773,keeplocked,2
4774,utm_campaignsprout,2
4756,initial,2
4775,suggests,2
4779,postopinions,2
4247,owners,2
238,69,2
4900,rationing,2
4833,growing,2
261,employment,2
4191,optimistic,2
4190,cautiously,2
267,500,2
4179,ultimo,2
270,teachers,2
4739,slowing,2
4879,6,2
4733,trevornoah,2
4880,reflected,2
4883,unsc,2
4163,soon,2
4160,fred,2
279,checks,2
282,fortunecom,2
4156,trigger,2
4153,capital,2
302,quarantined,2
4892,georgia,2
4859,delta,2
259,ravaged,2
4855,sweet,2
4223,marijuana,2
247,lose,2
4231,impacto,2
4839,historically,2
4229,trabaja,2
6830,edge,2
4841,poised,2
4371,des,2
4224,gran,2
4220,submit,2
4203,commission,2
252,smoke,2
4848,dialysis,2
4849,connected,2
4850,troops,2
4211,launch,2
4208,finding,2
4853,triage,2
4204,failures,2
4710,documented,2
3872,ecmo,2
609,blabbering,2
3577,astonishing,2
3574,ig,2
3570,cover,2
4451,rueda,2
546,column,2
548,phenomenon,2
6745,topping,2
552,featured,2
3559,gabrin,2
4452,prensa,2
2461,prepared,2
5292,cifra,2
6744,3200,2
5293,desde,2
555,try,2
3548,letting,2
3546,ga,2
5297,pfizer,2
561,chronic,2
3543,armed,2
3576,string,2
3579,models,2
5091,interviews,2
3580,predicting,2
4446,ultimahora,2
3616,welcoming,2
3615,rousing,2
3614,receiving,2
3612,maimonides,2
3608,false,2
5262,nouveau,2
5263,avec,2
3605,neighborhood,2
5264,2753,2
3595,yes,2
4447,estamos,2
3594,particularly,2
4689,personas,2
529,psychological,2
531,mentioned,2
4449,gobernador,2
538,prayers,2
4450,su,2
4455,merijoelduran,2
562,lung,2
3534,viruses,2
3530,majorcbs,2
583,combatir,2
5335,ilo,2
5341,wird,2
5342,fur,2
5346,illnesses,2
3462,isso,2
3458,insider,2
3454,jetzt,2
3452,den,2
4682,opecplus,2
5362,81803,2
596,lucky,2
5367,mild,2
3435,yahoonews,2
605,perfectly,2
4345,implications,2
3427,corona,2
3420,firstresponders,2
607,translation,2
5330,shutdown,2
4683,olpreis,2
5323,spent,2
3517,aims,2
6737,prine,2
6736,singersongwriter,2
3525,laugh,2
3523,short,2
5310,curfew,2
4456,muchneeded,2
5311,example,2
4685,russland,2
4684,saudiarabien,2
3500,hits,2
5314,additional,2
3511,graphic,2
3508,sendoff,2
3507,viral,2
3506,gets,2
578,pnud,2
3503,goodbye,2
3501,1900,2
4444,genderbased,2
101,responsibility,2
516,clinically,2
3728,host,2
3786,forget,2
5150,immigrants,2
5151,alex,2
3783,licommunityhospital,2
3779,attorney,2
442,site,2
3764,cancer,2
447,later,2
3762,projected,2
3760,difficult,2
5168,fallen,2
5170,supermarket,2
3754,racetrack,2
3749,honoring,2
5177,weapon,2
5179,jim,2
5181,chairman,2
3739,everyday,2
4421,served,2
4420,foodinsecure,2
5149,amnesty,2
3788,operate,2
3818,44,2
3852,hopeful,2
5111,interviewing,2
153,warnings,2
5123,eligible,2
401,ppes,2
3829,pic,2
142,downplaying,2
412,oprah,2
4418,getfoodnyc,2
3791,pulmonary,2
3815,ya,2
141,journalists,2
420,ongoing,2
434,reporter,2
5143,building,2
5144,yougov,2
3796,perfect,2
3792,rehabilitation,2
5186,farmers,2
5197,success,2
512,parents,2
3715,alexanbcnews,2
5231,athome,2
496,uschamber,2
3659,coronavirusfinancialrelief,2
3657,tools,2
4429,provider,2
3655,fiscal,2
499,package,2
5240,abe,2
5243,growth,2
3643,treats,2
3639,conferences,2
5249,items,2
4700,medio,2
132,wild,2
505,funding,2
506,options,2
107,wpsin2020,2
5252,letat,2
3628,hiding,2
3665,kawaii,2
4703,newyorkcity,2
3666,staysafe,2
3695,baviera,2
3714,depression,2
3713,pelosi,2
4422,existing,2
462,ceasefire,2
3707,antibiotics,2
471,moral,2
3697,4000,2
3696,philippines,2
3694,aileen,2
3667,safetyfirst,2
3691,ortiz,2
3686,matter,2
487,wave,2
3674,singh,2
4424,signing,2
488,drjohntorres,2
490,impacting,2
3668,partnership,2
1112,challenge,2
5566,stonybrooku,2
6093,grubhub,2
6206,faith,2
2269,student,2
1172,feels,2
5954,medication,2
1168,sad,2
1362,market,2
2372,underway,2
5952,touted,2
2364,curated,2
6374,seder,2
2097,li,2
1954,opportunity,2
5951,industries,2
1884,un_women,2
2377,businessinsider,2
1713,parceria,2
1950,click,2
6038,helps,2
2274,rises,2
1942,redesign,2
2351,humanitaria,2
2108,heavy,2
1803,thewanreport,2
1804,yabutaleb7,2
2352,ajudar,2
2106,strong,2
1575,apples,2
5962,management,2
2104,weather,2
1239,boundaries,2
1178,mlipsitch,2
1949,wakeupwithcheddar,2
1811,otro,2
1249,serve,2
2380,include,2
1872,anchor,2
1583,clients,2
1481,difference,2
2251,correct,2
1480,representation,2
1967,gma,2
1877,wentworth,2
2394,mostread,2
6295,etat,2
1545,zu,2
6083,retain,2
1876,ali,2
2398,surprise,2
6369,wellbeing,2
6084,custody,2
2078,imagine,2
2253,relative,2
2183,hemen,2
1166,killed,2
1256,performing,2
6343,warned,2
1251,discharges,2
1295,shit,2
1253,323,2
1212,2pm,2
6280,cities,2
6076,alcohol,2
2255,germs,2
6372,230,2
2258,minority,2
2391,seem,2
1157,society,2
1260,recommendations,2
1483,founder,2
6265,casa,2
1515,underlying,2
6263,sintomas,2
2314,managed,2
6138,fox,2
6452,reassuring,2
1503,cat,2
1504,dog,2
2135,andreabocelli,2
5981,xenophobia,2
1201,london,2
1779,mundo,2
1920,fuck,2
6498,interim,2
1222,russia,2
6147,bars,2
2320,elderly,2
6052,roughly,2
6239,1st,2
2139,italia,2
5996,teameurope,2
6445,mention,2
2296,disaster,2
1557,traffic,2
1321,postponing,2
1772,todos,2
6053,racism,2
2143,insufficient,2
2302,increased,2
1760,pais,2
1763,mondays,2
2141,outbreaks,2
1912,wisdom,2
2290,plain,2
6143,mitigate,2
1319,despicable,2
6134,misinfo,2
1224,agencies,2
1790,kingdom,2
1941,josephinebila,2
6387,transparent,2
1939,hat,2
2337,encourage,2
1940,tip,2
1232,specific,2
5969,unsafe,2
1233,requests,2
1225,provided,2
2344,mountsinainyc,2
2345,visiting,2
1353,council,2
5965,interviewed,2
1801,newyorker,2
1725,career,2
6384,citylimitsnews,2
2336,iphone,2
6435,large,2
1933,redesigned,2
2121,gloves,2
1189,effectiveness,2
2165,253d,2
1506,broke,2
1930,cultural,2
1552,room,2
1229,collaborate,2
1796,bags,2
6048,caught,2
1564,practicing,2
1196,professor,2
1303,fortunate,2
5977,weak,2
6476,puts,2
2295,presidential,2
1600,storybook,2
1452,100k,2
1612,whodoyoustayhomefor,2
1291,cleaning,2
2426,worth,2
6528,minor,2
6185,13000,2
2192,determine,2
6164,necessary,2
2033,loan,2
2058,noon,2
2060,seamless,2
1419,season,2
6458,persian,2
1869,intensive,2
1142,195031,2
5928,populations,2
1629,payments,2
1597,hero,2
2064,labor,2
1613,burgers,2
2190,mayoclinic,2
1451,germany,2
1656,district,2
1614,popeyestrong,2
1986,challenged,2
1625,montclair,2
5924,represent,2
1611,istayhomefor,2
2207,8pm,2
1638,lethal,2
1137,lack,2
1401,26,2
1641,hundreds,2
6408,sweat,2
1134,inmates,2
2045,undp,2
2200,successful,2
2048,ritter,2
2049,stanford,2
1434,presser,2
6522,90yearold,2
1437,lowest,2
6094,ceo,2
1862,pretty,2
2199,largely,2
2010,resume,2
1441,assume,2
1635,kidding,2
2052,drivethrough,2
1645,passing,2
1994,6182,2
1446,asap,2
1404,utm_campaignquestion_1,2
1841,mustread,2
2189,class,2
1844,ht,2
1664,space,2
6004,publichealth,2
1591,suspended,2
1453,double,2
2021,tristate,2
2027,iranian,2
2411,sources,2
1150,controlling,2
1458,10056,2
2235,david,2
2023,celebrate,2
1622,vp,2
2020,worldbank,2
2446,nature,2
6524,estimates,2
2025,monetary,2
2216,passover2020,2
2408,favorite,2
2409,turn,2
6019,third,2
1471,require,2
2076,borisjohnson,2
2219,markets,2
6113,joycefr,2
2456,funny,2
6189,charlotte,2
2458,workfromhome,2
2077,owe,2
2457,wfh,2
1275,dos,2
1673,insideedition,2
1615,oliveoyl,2
5070,remotework,1
4991,llegan,1
6380,jail,1
4990,europea,1
4993,paquete,1
6797,blast,1
5095,squalid,1
5071,intelligently,1
6149,nationals,1
5096,tenement,1
5069,microsoftteams,1
5097,owns,1
6381,utm_sourcethemarshallprojectnewsletter,1
6364,estava,1
4981,1030am,1
5098,nitwit,1
6382,utm_campaignefa37f9274email_campaign_2020_04_08_11_48,1
6814,tale,1
6150,hadighaemi,1
5099,jr,1
4992,acuerdo,1
6151,lawyers,1
5068,adoption,1
6171,liveyes,1
5072,teams,1
4987,ministros,1
5089,unkempt,1
5088,excuse,1
4994,590,1
6173,kwarans,1
5087,haircut,1
6172,twatch,1
6169,daniel_kraft,1
5086,reminds,1
5080,kavehwaddell,1
6170,categoryevent,1
5085,extkeyycradvocacy_tw,1
4986,relevant,1
6144,prison,1
6796,resigns,1
5082,publish,1
6145,peaceful,1
6146,behinds,1
4988,finanzas,1
5073,surge,1
5075,office365,1
5094,barber,1
4982,training,1
5074,microsoft365,1
5093,stops,1
5084,flaws,1
5092,venture,1
6148,dual,1
6142,immediately,1
5090,appearance,1
5076,mspartner,1
5077,wfhtips,1
6167,fredkempe,1
6168,deboraspar,1
4983,factiva,1
5078,remoteworktips,1
5079,policies,1
6810,refused,1
4999,aka,1
6798,financialtimes,1
5012,unseen,1
5035,wipes,1
6807,departments,1
6806,blkahn,1
5038,canceled,1
6161,nysdoccs,1
5014,footage,1
5039,reduced,1
5040,uncertainty,1
5013,rare,1
6805,intersect,1
5048,lululemon,1
5042,headwinds,1
5043,suppliers,1
6159,correctional,1
6804,elsewhere,1
5044,sourcing,1
5045,nike,1
5011,floyd,1
5010,pink,1
5046,adidas,1
5034,disinfectant,1
5033,stepbystep,1
5015,forbesent,1
5016,pinkfloyd,1
5022,familiar,1
6368,hill,1
5021,mark_beech,1
6370,fuseactiondonordriveteamdonations,1
6809,nycha,1
5020,thenational,1
5024,quit,1
5025,lungassociation,1
5026,arizzomd,1
6367,lenox,1
5027,makeshift,1
6366,northwell,1
6371,teamid6375,1
5030,workplace,1
5019,metallica,1
5031,hr,1
5018,radiohead,1
5017,gratefuldead,1
5032,tougher,1
5047,puma,1
5009,rahman,1
6379,corrections,1
5064,9th,1
6801,shelters,1
5061,complained,1
6800,storm,1
6154,400000,1
6811,500000,1
5023,urgency,1
5062,37000,1
6812,cowboy,1
5063,2019,1
4997,eur,1
5008,jay,1
5065,15000,1
6799,climatecrisis,1
6153,shift,1
4996,millones,1
6813,gregbsmithnyc,1
4995,mil,1
6152,speeding,1
5066,org,1
6166,geochurch,1
6165,undiagnosed,1
5001,anymore,1
5002,justice,1
5060,usatoday,1
5049,bankofamerica,1
6365,demorando,1
6163,commissioners,1
6803,preview,1
5050,sacrifice,1
5051,zones,1
6375,pesach2020,1
6802,proximity,1
5004,incubators,1
5052,devastates,1
5053,denied,1
5054,introduce,1
5055,alexptachick,1
5003,jailer,1
5056,thealexconnor,1
5057,talented,1
6377,nonessential,1
6378,76,1
6155,doubling,1
6160,neglected,1
5137,covidfallen,1
5100,keys,1
5222,1milliontostrugglingfamilies6087725,1
6766,rich,1
6116,required,1
6765,cater,1
6764,exitstrategy,1
5217,raise,1
5218,elevating,1
6115,shelter,1
5219,enzymes,1
5220,gain,1
5221,gretlerc,1
6763,nowhere,1
6762,dunandafpgetty,1
5223,tedconnects,1
6117,pto,1
5224,entrepreneur,1
5225,gayathri,1
5226,vasudevan,1
6398,unify,1
5228,fareedzakaria,1
6399,joke,1
5229,birdseye,1
5230,view,1
6400,tracymorgan,1
6401,prominently,1
6402,features,1
6114,lessonsfromhistory,1
5213,gilman,1
6397,vomitfests,1
6121,source,1
6394,prediction,1
5195,timfernholz,1
5196,mj_coren,1
6120,innovators,1
5198,mechanical,1
5199,ventilation,1
5200,qz,1
5201,outright,1
5202,sickness,1
5203,tore,1
6772,essay,1
6771,1300,1
6119,solvers,1
6118,jobprotected,1
6767,sees,1
6770,731,1
5205,woody,1
6395,il6,1
5206,harrelson,1
6396,truthbankrupt,1
5207,1pm,1
6769,operational,1
5208,psychosocial,1
5209,emergencies,1
5210,affweb,1
5212,cleavon,1
6768,temp,1
5232,selfisolation,1
6761,aldandaniemmanuel,1
5234,un_orolsi,1
6107,faqs,1
6756,faiths,1
5258,depasse,1
5259,chaque,1
5260,jour,1
6109,ideology,1
6409,pee,1
6755,eerily,1
6410,belly,1
6754,religions,1
6753,abrahamic,1
5261,semaine,1
6108,wishful,1
6106,etc,1
5235,pushed,1
6105,counter,1
6752,associated,1
6751,images,1
5266,tueur,1
5267,silencieux,1
5268,il,1
5269,pas,1
5270,dexplosion,1
6750,striking,1
6411,buttons,1
6104,phones,1
6749,banks,1
5257,lepidemie,1
5256,debut,1
5255,depuis,1
5254,bilan,1
6112,patriceharrismd,1
6111,amermedicalassn,1
5236,oxfam,1
5237,rewritten,1
5238,japanese,1
6760,nardibandar,1
5239,shinzo,1
6403,ronald,1
5241,olympics,1
5242,jumpstart,1
6110,uncertainties,1
5244,triumphant,1
6404,blumer,1
6759,yara,1
5245,electoral,1
5246,legacy,1
5247,manages,1
5248,sheilasmithcfr,1
6758,credit,1
6405,books,1
6406,toilet,1
6757,congregation,1
5251,24h,1
6407,paper,1
5253,pire,1
6773,innovative,1
5194,catch22,1
5101,milder,1
5131,meekmill,1
6135,diamondandsilk,1
6786,usns,1
6785,amersbach,1
6784,patrick,1
5124,section2s,1
5125,tripling,1
5127,revolttv,1
5128,televise,1
6133,accused,1
6132,exchangetraded,1
5130,event,1
6131,mutual,1
6783,harbor,1
6136,locked,1
5132,reppressley,1
5133,vanjones68,1
5134,pt11pm,1
5135,add,1
5136,reach,1
6130,favor,1
6174,paltry,1
5138,ewarren,1
6129,liquidate,1
5139,nytopinion,1
5140,khan,1
6782,dispatched,1
6787,commanding,1
6137,deleted,1
5193,61,1
6792,oof,1
6795,wanting,1
5103,alerted,1
5104,ups,1
5105,strongest,1
5106,weapons,1
5107,asia,1
5108,awareness,1
6794,sorely,1
6141,personalities,1
5110,mikescotto,1
6140,network,1
6793,apparatus,1
6139,spox,1
5122,various,1
6791,asshole,1
6790,conservative,1
6789,democrat,1
5113,audience,1
5114,becomes,1
5115,stored,1
5116,overrun,1
5117,burials,1
5118,usually,1
6788,mission,1
5120,visual,1
5121,eligibility,1
5141,lazdetroit,1
6128,loeffler,1
6383,utm_term0_5e02cdad9defa37f9274174420917,1
5180,perdue,1
6390,inhibition,1
5169,parismartineau,1
6391,ivermectin,1
5171,stressful,1
5172,cashiers,1
5173,shelf,1
5174,stockers,1
5175,1700,1
5176,198,1
6123,scale,1
5178,daninierenberg,1
6392,nadia,1
6393,tiger,1
6127,kelly,1
5182,perduefarms,1
5183,1991,1
6775,warn,1
5185,focusing,1
6122,solve,1
5187,va_plcxg6zei,1
5188,rus,1
5189,irt,1
5190,nbc,1
5191,5280,1
6774,300,1
5192,83,1
6124,ladygaga,1
5167,usage,1
6389,virology,1
6125,bloodbut,1
6781,ship,1
5146,utm_campaignwearing_face_masks_in_public,1
5147,300000,1
6126,senator,1
5148,nih,1
6780,crewmember,1
6385,citylimitsorg,1
6386,p6098380,1
6779,echobox1586292223,1
5153,cease,1
5154,desist,1
5155,selling,1
5156,cures,1
5157,nycj,1
5158,beth_dedman_,1
5159,jmpjournalism,1
5160,thekingscollege,1
6778,watchdog,1
5161,busted,1
5162,quack,1
6777,nonpartisan,1
5163,hucksterism,1
5165,ipads,1
6776,inspector,1
6388,twiv,1
4980,particles,1
4933,leaves,1
4979,contaminantsincluding,1
4726,specialized,1
4713,babies,1
6277,meganmolteni,1
4715,loosening,1
6276,clues,1
4717,hollywood,1
4718,star,1
4719,matt,1
4720,damon,1
4721,spotted,1
4722,dublin,1
4723,shutdowns,1
4724,mattdamon,1
4725,iaeaorg,1
6275,dna,1
4738,stated,1
6274,combing,1
4727,dozens,1
6853,gupta,1
6273,23andme,1
4728,darrenwalker,1
6852,sanjay,1
6851,celebrating,1
6272,genes,1
6850,dolan,1
6271,detener,1
4734,vx0znvnc0ig,1
4735,cjreform,1
4736,shortest,1
4712,dogs,1
4711,sweatshirts,1
6278,ban,1
4709,officially,1
4694,aumenta,1
4695,mira,1
4696,acnuramericas,1
6292,11septembre,1
4697,vieron,1
4698,forzados,1
6291,trade,1
4699,huir,1
6290,nombre,1
6859,judgement,1
6342,dias,1
6858,unifil_,1
6289,regard,1
4704,stayhomesavelives,1
6857,inequalities,1
6288,gouverneur,1
6856,structural,1
6287,utm_campaigntwitter,1
6286,tum_mediumwebsite,1
6285,utm_sourcelinks,1
6284,devices,1
6283,characteristic,1
6282,defining,1
6855,longstanding,1
6854,manifestation,1
6281,territory,1
6279,flights,1
6270,podemos,1
6269,juntos,1
4978,indoor,1
6845,trip,1
4764,delights,1
6345,exploited,1
4766,mademarseille,1
6258,victimas,1
6257,memoria,1
6256,asta,1
6346,body,1
6255,banderas,1
6254,izar,1
6253,ordenan,1
6347,redirecting,1
6252,tambien,1
6348,156billion,1
6844,warrant,1
4740,fema,1
6251,igual,1
6250,teens,1
6249,sophie,1
4776,overused,1
4777,orthodoxy,1
4778,dictate,1
6248,16yearold,1
6843,exacerbations,1
6842,influenza,1
6247,1504,1
4782,nutritious,1
4783,dayofhope,1
6349,apresentador,1
4763,macron,1
6344,politicizing,1
6846,continued,1
4761,stateowned,1
4741,administrator,1
6268,neoyorquino,1
4742,wcraigfugate,1
4743,cbsdebriefing,1
6849,cardinal,1
6267,puede,1
4744,helpful,1
4745,overview,1
4746,cameronks,1
4747,emergencymedicine,1
6266,quedarse,1
4748,helenachumphrey,1
6848,transformed,1
4749,guto_harri,1
4750,londonvinjamuri,1
4751,hangout,1
4752,robgeorge,1
6264,queden,1
4755,mainstream,1
6262,independientemente,1
4758,4th,1
6261,pedimos,1
4759,outlets,1
4760,narratives,1
6260,urgente,1
6259,alerta,1
6847,cathedral,1
4693,medida,1
6293,ceux,1
4692,corren,1
6334,nfpa,1
4622,nobrainer,1
4623,disgraceful,1
4624,sickleave,1
4625,paidleave,1
4626,codemaloney,1
4627,redirect,1
4628,3a,1
4629,2f,1
4630,2fsecureactbluecom,1
4631,2fdonate,1
4632,2fcbmemailmarch2020,1
4633,3frefcode,1
6322,everythingisfine,1
4634,3em200317paidsickleavejapt2,1
4691,acogen,1
4635,emcia3a8314d236aea11a94c00155d03b5dd,1
6321,venetiajackson,1
4636,emdi515efea8316aea11a94c00155d03b5dd,1
4637,ceid10019398,1
4638,deemed,1
4639,syracusedotcom,1
4640,ath8fd16ea137d0e23d988e98156889aca2,1
6335,guides,1
6320,inflated,1
6336,applying,1
4644,utm_campaignnewsletter,1
4645,20single,1
4646,20blog,1
6333,adambrosio_,1
6323,humpday,1
6324,kitty,1
4617,drninashapiro,1
4588,scenario,1
6330,southsudan,1
4589,super,1
4590,nymag,1
6874,frontliners,1
4591,awesome,1
4593,partly,1
4594,ivanka,1
4595,tourism,1
4596,cancel,1
4597,trips,1
4598,echobox1586491392,1
6329,questionnaireid143,1
6328,consumers,1
4603,partnered,1
6873,shoutout,1
