,word,count
1299,thereby,1
1298,sit,1
1294,rigging,1
1293,fun,1
1292,shut,1
1290,event,1
1313,stage,1
1314,debater,1
1321,dismissed,1
1323,cheap,1
1324,theatrics,1
1326,chinese,1
1327,bargaining,1
1328,table,1
1329,delivered,1
1330,achievements,1
1331,alandersh,1
1332,alan,1
1333,dershowitz,1
1334,seanhannity,1
1336,goa,1
1337,backwards,1
1339,permit,1
1383,kingdom,1
1384,borisjohnson,1
1385,stated,1
1441,dropped,1
1449,partners,1
1447,someday,1
1446,concerned,1
1445,sooo,1
1443,rest,1
1442,primary,1
1439,booker,1
1386,replace,1
1438,kidding,1
1437,witchhunt,1
1435,1,1
1434,shouts,1
1430,honored,1
1428,protecting,1
1450,determine,1
1453,imminent,1
1454,horrible,1
1455,past,1
1457,refused,1
1458,denigrate,1
1459,flag,1
1460,trample,1
1461,walked,1
1462,scorned,1
1463,rafical,1
1464,sander,1
1465,volunteers,1
1466,trashing,1
1468,pocahontus,1
1469,warren,1
1470,potential,1
1427,outrage,1
1426,scott,1
1425,rick,1
1405,trumpmilwaukeerally,1
1388,terroristist,1
1391,jones,1
1392,citizens,1
1393,background,1
1394,religion,1
1395,color,1
1396,creed,1
1397,movement,1
1399,justice,1
1400,equality,1
1401,dignity,1
1402,opportunity,1
1403,tent,1
1404,ideas,1
1406,bless,1
1424,trumprally,1
1409,lopsided,1
1410,basement,1
1411,apple,1
1412,issues,1
1413,refuse,1
1414,unlock,1
1415,phones,1
1416,killers,1
1417,drug,1
1418,dealers,1
1419,violent,1
1420,criminal,1
1421,elements,1
1423,plate,1
1517,answers,1
1684,islamic,1
1518,lit,1
1790,boldly,1
1800,ridiculous,1
1799,ashame,1
1798,recently,1
1797,lifetime,1
1796,mention,1
1793,ridding,1
1792,revenge,1
1791,targeting,1
1788,strikes,1
1723,arabia,1
1787,warning,1
1785,hits,1
1784,preparing,1
1782,attacking,1
1781,threats,1
1780,targets,1
1779,culture,1
1777,hostages,1
1801,lite,1
1802,followed,1
1803,withdrawn,1
1805,weeks,1
1822,federalist,1
1821,bedford,1
1820,christopher,1
1819,wh,1
1818,forth,1
1817,possibly,1
1816,pushed,1
1815,staff,1
1814,career,1
1813,wasteful,1
1812,places,1
1811,different,1
1810,dismiss,1
1809,motion,1
1808,enter,1
1807,hawley,1
1806,josh,1
1776,sites,1
1774,targeted,1
1773,advise,1
1746,san,1
1744,los,1
1741,poorly,1
1739,seriously,1
1738,politely,1
1737,acknowledge,1
1736,willing,1
1735,city,1
1734,however,1
1733,reporting,1
1732,australia,1
1731,urgency,1
1730,mccarthy,1
1729,kevin,1
1728,gopleader,1
1727,stability,1
1726,prices,1
1725,oil,1
1745,angeles,1
1747,francisco,1
1772,attacked,1
1748,throughout,1
1771,hesitation,1
1770,brand,1
1767,nevertheless,1
1766,required,1
1765,notice,1
1764,manner,1
1763,disproportionate,1
1762,target,1
1760,notification,1
1758,posts,1
1757,sad,1
1755,mind,1
1754,founders,1
1753,196,1
1752,pending,1
1750,wasting,1
1749,weapon,1
1823,senior,1
1824,editor,1
1825,discovered,1
1888,list,1
1886,dcexaminer,1
1885,steve,1
1884,lady,1
1883,site,1
1882,finest,1
1881,hampshire,1
1880,corey,1
1879,maybe,1
1878,dive,1
1877,management,1
1876,keeps,1
1875,att,1
1874,removal,1
1873,set,1
1872,foot,1
1871,shot,1
1870,seems,1
1887,examiner,1
1889,growing,1
1868,ahmari,1
1890,honors,1
1908,lamestream,1
1907,monitoring,1
1906,various,1
1905,golf,1
1904,played,1
1903,gavinnewsom,1
1902,governor,1
1901,straightened,1
1900,disaster,1
1899,benghazi,1
1898,vs,1
1897,account,1
1896,accord,1
1895,paris,1
1893,decades,1
1892,tried,1
1891,veterans,1
1869,raised,1
1867,sohrab,1
1826,control,1
1845,lost,1
1843,recent,1
1842,responsible,1
