,word,count
2964,430am,1
2948,newcastleunited,1
2962,quit,1
2949,soccer,1
2950,football,1
2951,orioles,1
2952,baseball,1
2953,fubo,1
2959,physician,1
2954,lawandcrime,1
2958,reuse,1
2956,ethicsmpt,1
2937,airs,1
2935,court,1
2934,publichealth,1
2984,london,1
2894,bullied,1
2895,assigned,1
2896,72,1
2897,precinct,1
2900,necessary,1
2901,heartbeat,1
2903,move,1
2905,precious,1
2986,esta,1
2907,incompetence,1
2908,staggering,1
2909,smart,1
2910,sleep,1
2916,2738,1
2933,appearance,1
2917,2472,1
2918,1642,1
2919,bump,1
2920,hill,1
2921,mountain,1
2923,precoronavirus,1
2925,strains,1
2926,columbiasph,1
2927,prof,1
2928,jeffrey,1
2929,shaman,1
2930,wbur,1
2931,shed,1
3025,ahe,1
2855,jonkarl,1
3026,declared,1
2854,hey,1
3076,hyped,1
2779,biologo,1
2780,pesquisador,1
2781,atila,1
2782,iamarino,1
2783,explicou,1
3074,scope,1
3073,severity,1
2785,porque,1
3072,truly,1
3071,denier,1
2786,letalidade,1
2787,assustador,1
2788,pensar,1
3069,brother,1
2790,dos,1
3068,childhood,1
2792,morrendo,1
2793,tired,1
2794,games,1
2795,absence,1
2802,surges,1
3063,previsao,1
3062,needtoknow,1
3061,mtvnews,1
3060,quick,1
2807,betbuzz,1
2808,t3m30s,1
2809,nonporous,1
3077,among,1
3078,fellow,1
3079,cuttingforstone,1
2768,pregnant,1
3093,rafa_mangual,1
3092,reconsider,1
2759,ravages,1
2760,vont,1
3090,diseases,1
3089,jailcapacity,1
2761,enfin,1
2762,continuent,1
2763,mettre,1
3088,battling,1
2764,inegalites,1
2765,criantes,1
2767,etatsunis,1
2769,susceptible,1
3080,erictopol,1
3086,soaps,1
3085,jordan,1
2771,journal,1
3084,camp,1
2772,obstetrics,1
2773,gynecology,1
2774,pass,1
2775,onto,1
3083,askgma,1
3082,hashtag,1
3081,pets,1
2776,babies,1
2778,ontem,1
3059,confusing,1
3058,govt,1
2810,containers,1
2840,standup4humanrights,1
2831,post,1
3037,decisive,1
3036,fcc,1
3035,scammers,1
2832,remembering,1
2833,irish,1
2834,lgbt,1
2835,activist,1
2836,tarlach,1
3032,preventative,1
2837,macniallais,1
2838,57,1
2839,outleader,1
2841,uno,1
3039,phone,1
2842,los,1
3031,giant,1
2843,focos,1
2844,del,1
3029,fda_drug_info,1
3028,cphend,1
3027,sedation,1
2847,todas,1
2849,afroamericanos,1
2850,pese,1
2851,solo,1
2852,representan,1
2853,poblacion,1
2830,technologies,1
2829,leverage,1
3057,presidentfed,1
2818,almaagency,1
2811,counter,1
2812,touched,1
3056,ya,1
3055,timeline,1
3054,broke,1
3053,clears,1
3052,dometi_,1
3051,undermines,1
3049,mixed,1
3048,doling,1
2815,4a,1
2816,culture,1
2817,tank,1
3047,gon,1
2828,categories,1
3046,mutates,1
2819,quarterly,1
2820,digest,1
2821,multicultural,1
2822,auxiliary,1
2824,13th,1
3045,endrobocalls,1
3044,mahoney,1
3043,maureen,1
2825,responses,1
2827,main,1
3042,reach,1
3041,scam,1
3166,context,1
3487,4758,1
3168,pretext,1
3770,ao,1
3760,milhoes,1
3761,ajudar,1
3762,paises,1
3764,latinacaribe,1
3765,enfrentar,1
3766,dinheiro,1
3767,garantira,1
3768,operacoes,1
3769,resposta,1
3771,ate,1
3758,precisa,1
3772,setembro,1
3773,objetivos,1
3774,salvar,1
3775,vidas,1
3776,desacelerar,1
3777,propagacao,1
3778,opasomsbrasil,1
3779,firstperson,1
3780,nitasays,1
3759,95,1
3757,pahowho,1
3733,terrible,1
3744,yard,1
3735,starvation,1
3736,contagion,1
3737,hotspot,1
3738,echobox1586181710,1
3739,crye,1
3740,precision,1
3741,makes,1
3742,lafayette,1
3743,148,1
3745,brought,1
3756,opas,1
3746,neared,1
3747,surpassing,1
3748,337000,1
3749,ft,1
3750,admitted,1
3752,175m,1
3753,antibody,1
3754,sarahzhang,1
3755,asia,1
3781,streams,1
3782,consciousness,1
3783,penn,1
3819,nyt,1
3810,universidad,1
3811,tragica,1
3812,historia,1
3813,cops,1
3814,break,1
3815,funeral,1
3816,victim,1
3817,mourners,1
3818,ignore,1
3820,command,1
3784,internal,1
3821,uss,1
3822,theodore,1
3823,raising,1
3824,alarms,1
3825,abt,1
3826,referringsourcearticleshare,1
3827,fun,1
3828,taste,1
3829,perfectly,1
3809,informo,1
3808,esto,1
3807,confirmados,1
3806,337072,1
3787,plea,1
3788,aircraft,1
3789,carrier,1
3790,commanded,1
3791,became,1
3792,ericschmittnyt,1
3793,johnismay,1
3794,spring,1
3795,sprung,1
3796,empty,1
3797,audience,1
3798,mathiaswasik,1
3799,bemyquarantine,1
3800,personas,1
3801,murieron,1
3802,ayer,1
3803,van,1
3804,decesos,1
3805,menos,1
3734,choices,1
3730,whose,1
3636,indicando,1
3671,lawyers,1
3662,avoiding,1
3663,covid19nj,1
3664,homedepot,1
3665,sourcing,1
3666,nonmedical,1
3667,store,1
3668,deemed,1
3669,lowes,1
3670,target,1
3672,raced,1
3660,easy,1
3673,file,1
3674,bail,1
3675,clients,1
3676,traps,1
3677,prosecutors,1
3678,resisted,1
3679,arguing,1
3680,faces,1
3681,elderly,1
3661,telemedicine,1
3659,virtual,1
3729,mount,1
3647,ainda,1
3638,nacoes,1
3639,aos,1
3640,poucos,1
3641,deixam,1
3642,pico,1
3643,desta,1
3644,primeira,1
3645,onda,1
3646,novo,1
3648,cedo,1
3658,manufactured,1
3649,para,1
3650,encerrar,1
3651,recommending,1
3652,srcusn_tw,1
3653,describing,1
3654,twist,1
3655,fate,1
3656,awaiting,1
3657,pharmaceuticals,1
3682,foxnewssunday,1
3683,likened,1
3684,911,1
3718,hardon,1
3709,taught,1
3710,protector,1
3711,allows,1
3712,unlimited,1
3713,expansion,1
3714,sign,1
3715,inability,1
3716,compassion,1
3717,empathy,1
3719,attacking,1
3685,pearl,1
3720,domestic,1
3721,clean,1
3722,cook,1
3723,bare,1
3724,stratification,1
3725,weigh,1
3726,unemployment,1
3727,slash,1
3728,budget,1
3708,society,1
3707,killer,1
3706,igshid1krf99nqog6qt,1
3705,recovers,1
3686,harbor,1
3687,surprise,1
3688,attacks,1
3689,hurricane,1
3690,katrina,1
3691,employed,1
3692,household,1
3693,38,1
3694,scheduled,1
3695,wages,1
3696,salary,1
3697,absolute,1
3698,washing,1
3699,rely,1
3700,utilities,1
3701,suspended,1
3702,shutoffs,1
3703,nonpayment,1
3704,malayan,1
3830,smell,1
3831,122031,1
3832,4159,1
3967,cnnee,1
3958,restrictions,1
3959,male,1
3960,deferred,1
3961,sex,1
3962,deferral,1
3963,432,1
3964,spurs,1
3965,li,1
3966,newsday,1
3968,uniceflac,1
3956,158,1
3969,collaborators,1
3970,responded,1
3971,spearheading,1
3972,shield,1
3973,design,1
3974,connecting,1
3975,realtime,1
3976,platform,1
3977,items,1
3957,eases,1
3953,facemasks,1
3833,basically,1
3941,joseph,1
3931,toes,1
3932,ca,1
3933,wo,1
3934,exposing,1
3935,foul,1
3936,fucks,1
3937,showtime,1
3938,vicenews,1
3939,woke,1
3942,n,1
3952,ers,1
3943,divincenzo,1
3944,jr,1
3945,freeholder,1
3946,brendan,1
3947,gill,1
3948,wayne,1
3949,richardson,1
3950,igshid178hxzdrx7kwr,1
3951,nycmayor,1
3978,queens,1
3979,telltale,1
3980,83000,1
4014,power,1
4005,entering,1
4006,mouth,1
4007,nose,1
4008,sickening,1
4009,rosannascotto,1
4010,830a,1
4011,gdny,1
4012,fox5ny,1
4013,wed,1
4015,cbcq,1
3981,statewide,1
4016,covid19coronavirus,1
4017,heartache,1
4018,wecomefromaway,1
4019,q,1
4020,cbc,1
4021,radio,1
4022,__vfzmedium,1
4023,3dsharebar,1
4024,cbcradioq,1
4004,partially,1
4003,musings,1
4002,baffling,1
4001,idps,1
3982,imagine,1
3983,cidshare_twitter,1
3984,valtheofanis,1
3985,ny1,1
3986,tent,1
3987,centralpark,1
3988,144,1
3989,22255,1
3990,3649,1
3991,91,1
3992,355,1
3993,devastate,1
3994,migrant,1
3995,internally,1
3996,displaced,1
3997,childrenuprooted,1
3998,migration,1
3999,achildisachild,1
4000,weareinthistogether,1
3930,ten,1
3929,standing,1
3928,raided,1
3867,potus,1
3858,bring,1
3859,tears,1
3860,eyes,1
3861,sublime,1
3862,utm_campaignonsiteshare,1
3863,utm_brandthenewyorker,1
3864,utm_socialtypeearned,1
3865,newyorker,1
3866,killing,1
3868,curbing,1
3879,unique,1
3869,enforce,1
3870,option,1
3871,complicated,1
3872,done,1
3873,urgency,1
3874,lifesaving,1
3875,probably,1
3876,category,1
3877,highriskcovid19,1
3857,davidremnick,1
3856,essay,1
3855,badajoz,1
3854,resistire,1
3834,igshid2ytflozntxih,1
3835,nyupublichealth,1
3836,transit,1
3837,locations,1
3838,epidemiologists,1
3839,seeking,1
3840,longform,1
3841,susandominus,1
3842,includes,1
3843,natural,1
3844,ct,1
3845,images,1
3847,lizclamanlive,1
3848,futurestrading,1
3849,mins,1
3850,neighborhood,1
3851,anybody,1
3852,singing,1
3853,balcony,1
3878,saturdaythoughts,1
3880,visual,1
3927,cacorrections,1
3915,distant,1
3905,fascinating,1
3906,mlevchin,1
3907,bluntly,1
3908,final,1
3909,nails,1
3910,coffin,1
3912,nyphil,1
3913,musicians,1
3914,socially,1
3916,ravel,1
3881,storyteller,1
3917,bolero,1
3918,comparing,1
3919,certainty,1
3920,trumppressbriefing,1
3921,dear,1
3923,sadness,1
3924,succumbed,1
3925,igshidhwj777rxvoy6,1
3926,expose,1
3904,letting,1
3903,madhouses,1
3902,apart,1
3901,feet,1
3882,videojournalist,1
3883,shorts,1
3884,included,1
3885,vpidp087fsm9,1
3886,ocidwwsociallinktwitter,1
3887,bbcworld,1
3888,bbc_reel,1
3889,coronaviruslockdown,1
3890,knows,1
3891,keeps,1
3892,hopes,1
3893,ends,1
3894,misses,1
3895,ave,1
3896,laundromat,1
3897,cohesion,1
3898,standards,1
3899,supermarkets,1
3900,regulate,1
3637,estas,1
3635,espanha,1
3169,rule,1
3336,cats,1
3320,virginia,1
3321,decried,1
3323,attending,1
3326,dad,1
3327,mongering,1
3329,sorry,1
3330,usda,1
3331,veterinary,1
3335,sample,1
3337,anesthesia,1
3316,jamie,1
3338,jacob,1
3339,glanville,1
3340,racing,1
3341,distributedbio,1
3343,reveal,1
3344,ray,1
3345,clamancountdown,1
3346,mocked,1
3347,segundo,1
3317,dimon,1
3315,epicenter,1
3290,friday,1
3302,22,1
3292,easter,1
3293,celebration,1
3294,battles,1
3295,easterholidays,1
3296,raufaregbesola,1
3297,mancity,1
3298,coach,1
3300,1m,1
3301,native,1
3303,aid,1
3314,reduction,1
3304,lender,1
3305,caresact,1
3306,changes,1
3307,regularly,1
3308,updated,1
3310,mike,1
3311,stabilize,1
3312,citing,1
3313,daytoday,1
3349,sem,1
3352,seriam,1
3353,277,1
3395,animals,1
3386,es,1
3387,hecho,1
3388,irrebatible,1
3389,roaring,1
3390,cresting,1
3391,gains,1
3392,stifel,1
3393,barry,1
3394,bannister,1
3396,symptomatic,1
3355,agora,1
3397,instance,1
3399,sickened,1
3400,thinking,1
3401,70000,1
3402,271000,1
3403,russia,1
3406,lift,1
3407,germany,1
3408,exceed,1
3385,shameful,1
3384,disgusting,1
3383,disrespect,1
3382,disdain,1
3356,com,1
3357,sp,1
3359,111,1
3360,moral,1
3361,distress,1
3365,slide,1
3366,deck,1
3367,tool,1
3368,compliment,1
3369,framework,1
3372,amermedicalassn,1
3373,ananursingworld,1
3374,ahaadvocacy,1
3375,essays,1
3376,fellows,1
3377,authority,1
3379,dm,1
3380,comment,1
3381,add,1
3291,holidays,1
3289,nigeriagov,1
3634,queda,1
3210,anima,1
3199,gsk,1
3200,joining,1
3201,pharma,1
3202,existing,1
3203,megtirrell,1
3204,cnbc,1
3205,yonkers,1
3207,spx500,1
3208,desaceleracion,1
3212,mercado,1
3197,vir,1
3213,dispara,1
3214,bolsa,1
3215,leer,1
3217,relieved,1
3218,mommamy,1
3219,daughter,1
3220,katie,1
3221,emsemt,1
3223,buffalo,1
3198,biotechnology,1
3195,piper,1
3287,preparedness,1
3182,uniformed,1
3170,decree,1
3171,imprison,1
3172,journalists,1
3173,downing,1
3177,paidmedia,1
3178,dive,1
3179,digitaladvertising,1
3180,adjust,1
3181,1st,1
3184,rest,1
3194,oitnb,1
3185,draft,1
3186,mostimpacted,1
3187,thetakeaway,1
3188,coverage,1
3189,utm_sourcetw,1
3190,utm_mediumspredfast,1
3191,utm_contentsf120368465,1
3192,utm_termwnyc,1
3193,sf1203684651,1
3224,nystrong,1
3225,firstresponders,1
3226,hippa,1
3274,chairman,1
3257,58,1
3260,monthly,1
3261,obligations,1
3263,afford,1
3265,2008,1
3266,x,1
3268,average,1
3270,assets,1
3273,added,1
3275,braces,1
3227,surpassed,1
3277,burials,1
3278,violence,1
3279,safest,1
3280,urge,1
3282,antonioguterres,1
3283,accurate,1
3284,date,1
3285,692692,1
3286,nycnyc,1
3256,glimmer,1
3255,4200,1
3253,utm_campaignquestion_3,1
3252,livestreamed,1
3228,10k,1
3229,bda7594740fd40299423467b48e9ecf6,1
3230,renowned,1
3231,infectiousdisease,1
3232,smug,1
3233,dipshit,1
3234,echobox1586198150,1
3235,decoding,1
3236,newjersey,1
3238,211,1
3239,18009621253,1
3241,njcovid,1
3242,898211,1
3243,covid19njgov,1
3244,lady,1
3245,gaga,1
3247,benefit,1
3249,yougov,1
3250,30,1
3409,100k,1
3412,599,1
3414,burial,1
3568,provides,1
3558,ensuring,1
3559,peacekeepers,1
3560,challenging,1
3561,a4p,1
3562,canadians,1
3563,nnamdi,1
3564,azikiwe,1
3565,airport,1
3566,abuja,1
3569,conversations,1
3556,peacekeeping,1
3570,mgmt,1
3571,decision,1
3572,financialservices,1
3573,promptsforboardmembers,1
3574,midmarch,1
3575,pressed,1
3576,untested,1
3577,incredibly,1
3578,worryingly,1
3557,agenda,1
3555,partners,1
3415,passover,1
3542,koreaby,1
3533,declined,1
3534,dropped,1
3535,14b,1
3536,11b,1
3537,grew,1
3538,100m,1
3539,pvs,1
3540,drop,1
3541,terminology,1
3543,suffered,1
3554,unpeacekeeping,1
3544,large,1
3545,initial,1
3546,instead,1
3547,locking,1
3549,relied,1
3550,andrw,1
3551,echobox1586188040,1
3552,noon,1
3553,covid19us,1
3579,215,1
3580,suggesting,1
3581,figures,1
3622,tyson,1
3613,describes,1
3614,coordination,1
3615,creativity,1
3616,mountsinainyc,1
3617,discharge,1
3618,instructions,1
3619,respiratorypulmonary,1
3620,magazines,1
3621,rikersisland,1
3623,technical,1
3582,wildly,1
3625,violation,1
3626,missed,1
3627,curfew,1
3628,smoked,1
3629,joint,1
3630,diarias,1
3631,decorrentes,1
3632,seguem,1
3633,trajetoria,1
3612,washingtonpost,1
3611,amazing,1
3610,jeremyfarrar,1
3609,devisridhar,1
3583,wrong,1
3584,129,1
3585,70590,1
3586,criticized,1
3587,propublica,1
3591,informal,1
3592,narratives,1
3593,somehow,1
3594,immune,1
3595,contracting,1
3596,fight4you,1
3599,nhs,1
3600,swamped,1
3601,asking,1
3603,wks,1
3604,odd,1
3605,herd,1
3606,immunity,1
3608,richardhorton1,1
3531,hellskitchen,1
3530,responders,1
3529,cheering,1
3456,toilet,1
3445,2pm,1
3446,govmurphy,1
3447,bethnoveck,1
3448,professor,1
3449,director,1
3451,thegovlab,1
3452,v1kwnkvhgp58,1
3454,streaming,1
3455,boom,1
3458,benprenart,1
3470,fines,1
3459,tp,1
3461,toiletpaper,1
3462,bury,1
3463,plots,1
3464,morgues,1
3465,cemeteries,1
3466,rapidly,1
3467,rising,1
3468,blasio,1
3444,wake,1
3443,raging,1
3441,reckless,1
3440,langone,1
3416,seders,1
3417,digital,1
3419,328,1
3420,advantage,1
3421,righteous,1
3422,reactions,1
3423,economiccrisis,1
3424,t1m8s,1
3425,330,1
3427,deathsofdespair,1
3428,t58s,1
3430,lowsecurity,1
3431,oakdale,1
3432,ground,1
3433,zero,1
3435,sgurman,1
3436,zushaelinson,1
3437,chaplains,1
3438,adjusted,1
3469,maximum,1
3471,violations,1
3528,view,1
3517,real,1
3506,soared,1
3507,tenfold,1
3509,drjohntorres,1
3510,holds,1
3511,jerome,1
3512,adams,1
3514,nbcnewsthreads,1
3515,difficult,1
3516,landscape,1
3518,bioengineers,1
3473,increased,1
3519,solutions,1
3520,threatening,1
3521,delays,1
3522,apple,1
3523,app,1
3524,partnership,1
3525,trustworthy,1
3526,newnormal,1
3527,podcasting,1
3504,membership,1
3503,shelter,1
3502,ranch,1
3501,semanas,1
3474,observe,1
3478,extend,1
3480,apic,1
3481,larrychu,1
3482,remain,1
3484,keeping,1
3485,noncovid19,1
2656,underestimated,1
3488,130000,1
3489,hospitalizations,1
3490,admissions,1
3491,intubations,1
3493,reporta,1
3494,su,1
3495,menor,1
3497,nuevos,1
3498,casos,1
3499,ultimas,1
3500,tres,1
2657,jacqehoward,1
2013,limits,1
2655,count,1
1160,minutes,1
1145,exception,1
1146,3dprinting,1
1148,commercials,1
1152,marketing,1
1153,selling,1
1156,products,1
1157,online,1
1159,matter,1
1167,veterinarian,1
1188,shameless,1
1169,calle,1
1170,chatting,1
1173,jimbreheny,1
1174,thewcs,1
1176,palliativecare,1
1179,sean,1
1180,morrison,1
1181,weighs,1
1144,protolabs,1
1140,gears,1
1138,manufacturers,1
1137,medication,1
1095,echobox1586284919,1
1097,trademark,1
1100,incorporating,1
1105,onesies,1
1110,cards,1
1111,humanity,1
1116,cricket,1
1118,housing,1
1119,urban,1
1121,secretarycarson,1
1122,talks,1
1123,1k,1
1124,publications,1
1125,cutbacks,1
1127,pressgazette,1
1128,journalism,1
1136,risks,1
1182,wsj,1
1189,corrupt,1
1087,huberman,1
1259,recoveries,1
1238,digitally,1
1239,monitored,1
1243,monitoredbut,1
1244,leave,1
1247,medieval,1
1250,sense,1
1251,mt,1
1258,79000,1
1260,290000,1
1190,thief,1
1261,sees,1
1262,europe,1
1264,opens,1
1268,sbagov,1
1270,loangrant,1
1273,ppploans,1
1274,karaswisher,1
1277,cloud,1
1237,individuals,1
1233,closure,1
1232,ordering,1
1230,phil,1
1191,kinda,1
1193,outpouring,1
1197,responsibility,1
1199,martymakary,1
1200,healthnygov,1
1202,76876,1
1203,4695,1
1204,third,1
1206,similar,1
1211,ag,1
1214,negligence,1
1218,dod,1
1221,longer,1
1222,chair,1
1223,accountability,1
1225,overseeing,1
1228,funding,1
1088,deal,1
1085,hubermanlab,1
930,sneakers,1
986,covid19ethics,1
975,firemen,1
976,truck,1
977,drivers,1
981,engaged,1
982,morally,1
983,perverse,1
984,mathematics,1
985,arthurcaplan,1
987,wearing,1
1009,alternated,1
988,homemade,1
989,mask,1
991,settings,1
993,pharmacies,1
1000,scarves,1
1001,bandanas,1
1004,benryanwriter,1
1005,prep,1
971,dismiss,1
970,healthday,1
969,debt,1
968,owe,1
934,bubbles,1
937,respirators,1
940,inputmag,1
941,polluters,1
942,preexisting,1
945,bigger,1
946,bailout,1
948,mehdirhasan,1
949,referring,1
950,quality,1
953,floorthis,1
954,shoe,1
955,carfora,1
956,demonstrations,1
957,illustrate,1
965,4500,1
967,particular,1
1006,argue,1
1011,praying,1
1084,sat,1
1065,ritchietorres,1
1047,mr,1
1048,patterson,1
1052,annalsofim,1
1053,cast,1
1054,doubt,1
1055,effectiveness,1
1057,cotton,1
1063,council,1
1067,harder,1
1012,rosary,1
1071,jana,1
1072,broadhurst,1
1074,diagnostics,1
1075,specialist,1
1077,quicker,1
1078,becoming,1
1079,reality,1
1080,mandated,1
1046,assuming,1
1045,scale,1
1044,given,1
1042,seemed,1
1013,reading,1
1016,journals,1
1020,lucky,1
1021,thousand,1
1024,ryanlcooper,1
1028,superspreader,1
1029,events,1
1030,utm_sourcelinks,1
1031,tum_mediumwebsite,1
1032,utm_campaigntwitter,1
1033,sounds,1
1034,joke,1
1036,banned,1
1037,references,1
1038,church,1
1039,clear,1
1041,cathedral,1
1278,cover,1
1279,push,1
1280,agendas,1
1489,valued,1
1479,evolutionary,1
1480,version,1
1481,successor,1
1482,inevitable,1
1483,less,1
1484,lethal,1
1486,technician,1
1488,walker,1
1490,section,1
1509,educationofanidealist,1
1494,associated,1
1495,hearts,1
1496,heavy,1
1497,vow,1
1498,neverforget,1
1501,samanthajpower,1
1503,nations,1
1505,idealist,1
1477,humans,1
1476,afflict,1
1474,emergent,1
1473,seventh,1
1443,ebclinet,1
1444,offering,1
1446,pdf,1
1447,unplanned,1
1448,anesthetic,1
1449,procedure,1
1452,ventilation,1
1453,involved,1
1455,compiled,1
1459,28,1
1460,2200,1
1462,existential,1
1466,chinese,1
1469,eject,1
1470,africans,1
1471,hotels,1
1472,importing,1
1508,launch,1
1512,enjoyed,1
1282,genebsperling,1
1568,adtech,1
1557,burden,1
1558,beaten,1
1561,spend,1
1562,q2,1
1563,identify,1
1564,industries,1
1565,atrisk,1
1567,stake,1
1569,advertising,1
1513,writing,1
1570,surged,1
1571,singlebiggest,1
1575,230,1
1579,sanitation,1
1581,outreach,1
1582,campaign,1
1583,precaution,1
1586,vaccines,1
1555,societies,1
1553,collectively,1
1550,abrupt,1
1549,closures,1
1514,animalcrossingnewhorizons,1
1516,animalcrossing,1
1517,moment,1
1518,acnh,1
1525,highlights,1
1526,administrator,1
1527,concern,1
1531,janisorlowskimd,1
1532,aamctoday,1
1536,discharges,1
1537,120,1
1538,84,1
1543,ruined,1
1544,wedding,1
1546,hygiene,1
1547,leads,1
1548,struggling,1
1437,anymore,1
1435,bodies,1
1434,spotlight,1
1344,7th,1
1326,serbia,1
1327,refugeetalent,1
1330,gallon,1
1333,collect,1
1336,vein,1
1338,24hours,1
1339,232,1
1342,1232,1
1345,ny12,1
1433,ridgewood,1
1348,proper,1
1349,cleaning,1
1350,communication,1
1353,den,1
1354,letzten,1
1356,stunden,1
1357,sind,1
1359,menschen,1
1323,inspired,1
1322,volunteer,1
1321,sterlingarcher,1
1320,premiere,1
1291,sexually,1
1294,drew,1
1295,married,1
1296,2yearold,1
1298,careers,1
1301,oppose,1
1308,palliative,1
1309,season,1
1311,delayed,1
1312,aishatyler,1
1313,ambernash,1
1314,chrisparnell,1
1315,fx,1
1316,fxx,1
1317,hjonbenjamin,1
1318,jessicawalter,1
1319,judygreer,1
1360,gestorben,1
1361,mehr,1
1362,als,1
1392,charles,1
1395,reducing,1
1396,saving,1
1397,hydroxychloriquine,1
1411,dana,1
1412,alliance,1
1415,bilsky,1
1416,meghan,1
1417,evidencebased,1
1418,understanding,1
1420,chronic,1
1421,rapper,1
1423,cell,1
1425,exhibiting,1
1428,cbs2,1
1429,kjohnsononair,1
1431,connections,1
1432,valleyhospital,1
1394,dramatically,1
1391,prince,1
1363,je,1
1390,rand,1
1364,zuvor,1
1365,einziger,1
1366,lichtblick,1
1367,weniger,1
1368,einweisungen,1
1370,krankenhauser,1
1371,ardnewyork,1
1375,play,1
1377,missions,1
1379,residual,1
1380,adverse,1
1381,unethical,1
1382,org,1
1383,wellsfargo,1
1386,stimuluspackage,1
1387,stimulusbill,1
1389,280000,1
933,plastic,1
928,repurposing,1
2654,igshid5o4euez3na0h,1
360,offer,1
339,nyudocs,1
340,bekind,1
342,stigma,1
346,hyperbole,1
351,experienced,1
355,covid19jamaica,1
356,epicenters,1
358,programs,1
366,kavehwaddell,1
388,disappointed,1
369,false,1
370,publish,1
374,flaws,1
376,hal,1
377,willner,1
380,hideous,1
381,mysterious,1
386,blast,1
338,siriusxm,1
335,manageable,1
333,shelterinplace,1
325,evans,1
280,tons,1
285,aspect,1
287,mystery,1
292,asks,1
294,everybody,1
298,raceethnicity,1
300,westchester,1
303,closes,1
304,worker,1
309,houses,1
310,booze,1
318,fortunecom,1
320,psychiatrist,1
321,jess,1
322,shatkin,1
323,psychologist,1
324,lori,1
387,extremely,1
389,european,1
277,systematic,1
452,rachelpeachman,1
436,god,1
437,alone,1
438,togetherapart,1
439,prayer,1
440,prayfortheworld,1
443,mounting,1
446,mkramertv,1
448,spreads,1
453,uncovers,1
390,arrived,1
465,caution,1
468,virologist,1
471,dangerously,1
472,lingering,1
475,forbesfrontlines,1
488,16,1
490,rises,1
491,254,1
432,uncertainty,1
427,serum,1
426,convalescent,1
425,injected,1
391,erc,1
392,fervent,1
393,supporter,1
394,completely,1
395,changed,1
397,segmentidacee413199c209d3a635873e61754ec6,1
398,touching,1
403,army,1
404,corps,1
408,permit,1
409,controversial,1
410,mining,1
412,alaska,1
417,paused,1
419,cynthiamcfadden,1
420,therealferg,1
421,didimartinez5,1
279,literally,1
275,simple,1
926,nuts,1
139,adviser,1
121,originated,1
124,lower,1
126,q1,1
131,reeling,1
133,mchi,1
134,vea,1
137,investing,1
138,biden,1
140,zeke,1
165,sunset,1
141,emanuel,1
142,realistically,1
148,normalcy,1
151,effective,1
154,ambulances,1
156,outside,1
157,javitscenter,1
158,transformed,1
118,jkelly3rd,1
114,tracked,1
109,metro,1
104,december,1
8,grace,1
23,caught,1
36,dishonesty,1
67,replay,1
70,udochi,1
74,track,1
85,proposals,1
86,f,1
88,42,1
89,assist,1
92,integrated,1
94,teams,1
95,2gether,1
96,sister,1
97,agencies,1
99,govts,1
101,3200,1
164,photography,1
167,hoping,1
270,figure,1
246,theintercept,1
221,sounded,1
222,alarm,1
223,commercial,1
224,mortgage,1
233,incarceration,1
236,outbreaks,1
239,isolate,1
243,maximumsecurity,1
250,investigates,1
169,ahead,1
255,teamdl,1
256,repost,1
257,realearthquake,1
258,get_repost,1
259,hmmmmm,1
263,neworleans,1
264,sos,1
265,igshid1gl8i209vckca,1
216,advisors,1
215,schreck,1
214,farber,1
213,hyatt,1
170,melissa,1
171,waltonshirley,1
173,planned,1
175,realizes,1
176,unnecessary,1
177,gamble,1
178,pennsylvania,1
187,echobox1586290767,1
190,cheers,1
196,parents,1
199,responding,1
201,retain,1
202,custody,1
207,ally,1
210,hired,1
211,lobbyists,1
212,brownstein,1
495,delta,1
497,kastina,1
498,capital,1
754,tirelessly,1
737,wins,1
738,often,1
740,truth,1
741,usambun,1
742,90yearold,1
745,beats,1
748,express,1
749,overwhelming,1
756,healthy,1
803,sickness,1
762,start_small,1
763,nyc_sbs,1
765,1pm,1
774,inform,1
776,questionnaireid144,1
789,ac_woods,1
796,race,1
800,sweeping,1
736,decisions,1
735,influence,1
734,organizations,1
733,infiltrate,1
702,outrageous,1
703,prepping,1
704,ivanka,1
708,crown,1
709,head,1
713,preposterous,1
714,iab,1
715,dfgrimaldi,1
716,invited,1
717,testify,1
718,senate,1
721,deployed,1
724,vs,1
728,review,1
729,rolefunding,1
731,highlighted,1
732,priority,1
802,disparate,1
806,correction,1
499,territory,1
910,kills,1
876,mice,1
885,steals,1
889,aaronpcalvin,1
892,forcing,1
893,terrified,1
899,offices,1
903,11000,1
907,completed,1
911,60yearold,1
809,hinder,1
912,mbuhari,1
915,saharareporters,1
916,learnt,1
918,muhammadu,1
919,buhari,1
920,askhr,1
923,joined,1
925,burning,1
875,laboratory,1
874,replicating,1
873,transmitting,1
872,silently,1
811,attempted,1
812,replicate,1
814,lung,1
815,cells,1
816,tubes,1
831,role,1
832,faith,1
835,thankshealthheroes,1
836,unbelievable,1
850,atlblog,1
851,column,1
856,weekslong,1
858,core,1
859,atl,1
863,observed,1
864,78,1
867,scary,1
701,xxxl,1
699,outsized,1
698,usstheodoreroosevelt,1
557,judyreports,1
548,squeezed,1
549,plummeting,1
550,income,1
551,climbing,1
552,expenses,1
553,systems,1
555,systemwide,1
556,disruption,1
558,markbriesacher,1
696,modly,1
565,experimenting,1
566,antimalarials,1
570,results,1
572,benefits,1
580,healthcareworkers,1
581,heroic,1
